,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
128,128,128,129,"Lord Henry went out to the garden and found Dorian Gray burying his face in the great cool lilac-blossoms, feverishly drinking in their perfume as if it had been wine. He came close to him and put his hand upon his shoulder.  /newquote  he murmured. ","You are quite right to do that, /newquote Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Anaphoric,he murmured
129,129,129,130,"The lad started and drew back. He was bareheaded, and the leaves had tossed his rebellious curls and tangled all their gilded threads. There was a look of fear in his eyes, such as people have when they are suddenly awakened. His finely chiselled nostrils quivered, and some hidden nerve shook the scarlet of his lips and left them trembling.",NO QUOTE,,,[],0,2,1.0,1.0
130,130,130,131," continued Lord Henry, ","Yes, /newquote that is one of the great secrets of life to cure the soul by means of the senses, and the senses by means of the soul. You are a wonderful creation. You know more than you think you know, just as you know less than you want to know.",Lord Henry,Dorian Gray,NO MONOLOGUE,0,2,Explicit,continued Lord Henry
131,131,131,132,"Dorian Gray frowned and turned his head away. He could not help liking the tall, graceful young man who was standing by him. His romantic, olive-coloured face and worn expression interested him. There was something in his low languid voice that was absolutely fascinating. His cool, white, flowerlike hands, even, had a curious charm. They moved, as he spoke, like music, and seemed to have a language of their own. But he felt afraid of him, and ashamed of being afraid. Why had it been left for a stranger to reveal him to himself? He had known Basil Hallward for months, but the friendship between them had never altered him. Suddenly there had come some one across his life who seemed to have disclosed to him life s mystery. And, yet, what was there to be afraid of? He was not a schoolboy or a girl. It was absurd to be frightened.",NO QUOTE,,,"['Prince Charming', 'Basil Hallward']",0,2,1.0,1.0
132,132,132,133, said Lord Henry. ,"Let us go and sit in the shade, /newquote Parker has brought out the drinks, and if you stay any longer in this glare, you will be quite spoiled, and Basil will never paint you again. You really must not allow yourself to become sunburnt. It would be unbecoming.",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Explicit,said Lord Henry
133,133,133,134," cried Dorian Gray, laughing, as he sat down on the seat at the end of the garden.",What can it matter?,Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Explicit,cried Dorian Gray
134,134,134,135,NO APPEND,"It should matter everything to you, Mr. Gray.",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Implicit,
135,135,135,136,NO APPEND,Why?,Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Implicit,
136,136,136,137,NO APPEND,"Because you have the most marvellous youth, and youth is the one thing worth having.",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Implicit,
137,137,137,138,NO APPEND,"I don t feel that, Lord Henry.",Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Implicit,
138,138,138,139,NO APPEND,"No, you don t feel it now. Some day, when you are old and wrinkled and ugly, when thought has seared your forehead with its lines, and passion branded your lips with its hideous fires, you will feel it, you will feel it terribly. Now, wherever you go, you charm the world. Will it always be so? ... You have a wonderfully beautiful face, Mr. Gray. Don t frown. You have. And beauty is a form of genius is higher, indeed, than genius, as it needs no explanation. It is of the great facts of the world, like sunlight, or spring-time, or the reflection in dark waters of that silver shell we call the moon. It cannot be questioned. It has its divine right of sovereignty. It makes princes of those who have it. You smile? Ah! when you have lost it you won t smile.... People say sometimes that beauty is only superficial. That may be so, but at least it is not so superficial as thought is. To me, beauty is the wonder of wonders. It is only shallow people who do not judge by appearances. The true mystery of the world is the visible, not the invisible.... Yes, Mr. Gray, the gods have been good to you. But what the gods give they quickly take away. You have only a few years in which to live really, perfectly, and fully. When your youth goes, your beauty will go with it, and then you will suddenly discover that there are no triumphs left for you, or have to content yourself with those mean triumphs that the memory of your past will make more bitter than defeats. Every month as it wanes brings you nearer to something dreadful. Time is jealous of you, and wars against your lilies and your roses. You will become sallow, and hollow-cheeked, and dull-eyed. You will suffer horribly.... Ah! realize your youth while you have it. Don t squander the gold of your days, listening to the tedious, trying to improve the hopeless failure, or giving away your life to the ignorant, the common, and the vulgar. These are the sickly aims, the false ideals, of our age. Live! Live the wonderful life that is in you! Let nothing be lost upon you. Be always searching for new sensations. Be afraid of nothing.... A new Hedonism that is what our century wants. You might be its visible symbol. With your personality there is nothing you could not do. The world belongs to you for a season.... The moment I met you I saw that you were quite unconscious of what you really are, of what you really might be. There was so much in you that charmed me that I felt I must tell you something about yourself. I thought how tragic it would be if you were wasted. For there is such a little time that your youth will last such a little time. The common hill-flowers wither, but they blossom again. The laburnum will be as yellow next June as it is now. In a month there will be purple stars on the clematis, and year after year the green night of its leaves will hold its purple stars. But we never get back our youth. The pulse of joy that beats in us at twenty becomes sluggish. Our limbs fail, our senses rot. We degenerate into hideous puppets, haunted by the memory of the passions of which we were too much afraid, and the exquisite temptations that we had not the courage to yield to. Youth! Youth! There is absolutely nothing in the world but youth!",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Implicit,
139,139,139,140,"Dorian Gray listened, open-eyed and wondering. The spray of lilac fell from his hand upon the gravel. A furry bee came and buzzed round it for a moment. Then it began to scramble all over the oval stellated globe of the tiny blossoms. He watched it with that strange interest in trivial things that we try to develop when things of high import make us afraid, or when we are stirred by some new emotion for which we cannot find expression, or when some thought that terrifies us lays sudden siege to the brain and calls on us to yield. After a time the bee flew away. He saw it creeping into the stained trumpet of a Tyrian convolvulus. The flower seemed to quiver, and then swayed gently to and fro.",NO QUOTE,,,['Prince Charming'],0,2,1.0,1.0
140,140,140,141,Suddenly the painter appeared at the door of the studio and made staccato signs for them to come in. They turned to each other and smiled.,NO QUOTE,,,[],0,2,1.0,1.0
141,141,141,142, he cried. ,"I am waiting, /newquote Do come in. The light is quite perfect, and you can bring your drinks.",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he cried
142,142,142,143,"They rose up and sauntered down the walk together. Two green-and-white butterflies fluttered past them, and in the pear-tree at the corner of the garden a thrush began to sing.",NO QUOTE,,,[],0,2,1.0,1.0
143,143,143,144," said Lord Henry, looking at him.","You are glad you have met me, Mr. Gray,",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Explicit,said Lord Henry
144,144,144,145,NO APPEND,"Yes, I am glad now. I wonder shall I always be glad?",Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Implicit,
145,145,145,146,NO APPEND,"Always! That is a dreadful word. It makes me shudder when I hear it. Women are so fond of using it. They spoil every romance by trying to make it last for ever. It is a meaningless word, too. The only difference between a caprice and a lifelong passion is that the caprice lasts a little longer.",Lord Henry,Prince Charming,NO MONOLOGUE,0,2,Implicit,
146,146,146,147,"As they entered the studio, Dorian Gray put his hand upon Lord Henry s arm.  /newquote  he murmured, flushing at his own boldness, then stepped up on the platform and resumed his pose.","In that case, let our friendship be a caprice,",Prince Charming,Lord Henry,NO MONOLOGUE,0,2,Anaphoric,he murmured
147,147,147,148,"Lord Henry flung himself into a large wicker arm-chair and watched him. The sweep and dash of the brush on the canvas made the only sound that broke the stillness, except when, now and then, Hallward stepped back to look at his work from a distance. In the slanting beams that streamed through the open doorway the dust danced and was golden. The heavy scent of the roses seemed to brood over everything.",NO QUOTE,,,"['Lord Henry', 'Basil Hallward']",0,2,1.0,1.0
148,148,148,149,"After about a quarter of an hour Hallward stopped painting, looked for a long time at Dorian Gray, and then for a long time at the picture, biting the end of one of his huge brushes and frowning.  /newquote  he cried at last, and stooping down he wrote his name in long vermilion letters on the left-hand corner of the canvas.","It is quite finished,",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he cried
149,149,149,150,"Lord Henry came over and examined the picture. It was certainly a wonderful work of art, and a wonderful likeness as well.",NO QUOTE,,,['Lord Henry'],0,2,1.0,1.0
150,150,150,151, he said. ,"My dear fellow, I congratulate you most warmly, /newquote It is the finest portrait of modern times. Mr. Gray, come over and look at yourself.",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he said
151,151,151,152,"The lad started, as if awakened from some dream.",NO QUOTE,,,[],0,2,1.0,1.0
152,152,152,153," he murmured, stepping down from the platform.",Is it really finished?,Dorian Gray,,NO MONOLOGUE,0,2,Anaphoric,he murmured
153,153,153,154, said the painter. ,"Quite finished, /newquote And you have sat splendidly to-day. I am awfully obliged to you.",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,said the painter
154,154,154,155, broke in Lord Henry. ,"That is entirely due to me, /newquote Isn t it, Mr. Gray?",Lord Henry,,NO MONOLOGUE,0,2,Explicit,broke in Lord Henry
155,155,155,156,"Dorian made no answer, but passed listlessly in front of his picture and turned towards it. When he saw it he drew back, and his cheeks flushed for a moment with pleasure. A look of joy came into his eyes, as if he had recognized himself for the first time. He stood there motionless and in wonder, dimly conscious that Hallward was speaking to him, but not catching the meaning of his words. The sense of his own beauty came on him like a revelation. He had never felt it before. Basil Hallward s compliments had seemed to him to be merely the charming exaggeration of friendship. He had listened to them, laughed at them, forgotten them. They had not influenced his nature. Then had come Lord Henry Wotton with his strange panegyric on youth, his terrible warning of its brevity. That had stirred him at the time, and now, as he stood gazing at the shadow of his own loveliness, the full reality of the description flashed across him. Yes, there would be a day when his face would be wrinkled and wizen, his eyes dim and colourless, the grace of his figure broken and deformed. The scarlet would pass away from his lips and the gold steal from his hair. The life that was to make his soul would mar his body. He would become dreadful, hideous, and uncouth.",NO QUOTE,,,"['Prince Charming', 'Basil Hallward', 'Lord Henry']",0,2,1.0,1.0
156,156,156,157,"As he thought of it, a sharp pang of pain struck through him like a knife and made each delicate fibre of his nature quiver. His eyes deepened into amethyst, and across them came a mist of tears. He felt as if a hand of ice had been laid upon his heart.",NO QUOTE,,,[],0,2,1.0,1.0
157,157,157,158," cried Hallward at last, stung a little by the lad s silence, not understanding what it meant.",Don t you like it?,Basil Hallward,,NO MONOLOGUE,0,2,Explicit,cried Hallward
158,158,158,159, said Lord Henry. ,"Of course he likes it, /newquote Who wouldn t like it? It is one of the greatest things in modern art. I will give you anything you like to ask for it. I must have it.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,said Lord Henry
159,159,159,160,NO APPEND,"It is not my property, Harry.",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
160,160,160,161,NO APPEND,Whose property is it?,Lord Henry,,NO MONOLOGUE,0,2,Implicit,
161,161,161,162, answered the painter.,"Dorian s, of course,",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,answered the painter
162,162,162,163,NO APPEND,He is a very lucky fellow.,Lord Henry,,NO MONOLOGUE,0,2,Implicit,
163,163,163,164, murmured Dorian Gray with his eyes still fixed upon his own portrait. ,"How sad it is! /newquote How sad it is! I shall grow old, and horrible, and dreadful. But this picture will remain always young. It will never be older than this particular day of June.... If it were only the other way! If it were I who was to be always young, and the picture that was to grow old! For that for that I would give everything! Yes, there is nothing in the whole world I would not give! I would give my soul for that!",Prince Charming,,NO MONOLOGUE,0,2,Explicit,murmured Dorian Gray
164,164,164,165," cried Lord Henry, laughing. ","You would hardly care for such an arrangement, Basil, /newquote It would be rather hard lines on your work.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,cried Lord Henry
165,165,165,166, said Hallward.,"I should object very strongly, Harry,",Basil Hallward,,NO MONOLOGUE,0,2,Explicit,said Hallward
166,166,166,167,Dorian Gray turned and looked at him. ,"I believe you would, Basil. You like your art better than your friends. I am no more to you than a green bronze figure. Hardly as much, I dare say.",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
167,167,167,168,The painter stared in amazement. It was so unlike Dorian to speak like that. What had happened? He seemed quite angry. His face was flushed and his cheeks burning.,NO QUOTE,,,['Prince Charming'],0,2,1.0,1.0
168,168,168,169," he continued, ","Yes, /newquote I am less to you than your ivory Hermes or your silver Faun. You will like them always. How long will you like me? Till I have my first wrinkle, I suppose. I know, now, that when one loses one s good looks, whatever they may be, one loses everything. Your picture has taught me that. Lord Henry Wotton is perfectly right. Youth is the only thing worth having. When I find that I am growing old, I shall kill myself.",Dorian Gray,,NO MONOLOGUE,0,2,Anaphoric,he continued
169,169,169,170,"Hallward turned pale and caught his hand.  /newquote  he cried, ","Dorian! Dorian! /newquote don t talk like that. I have never had such a friend as you, and I shall never have such another. You are not jealous of material things, are you? you who are finer than any of them!",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he cried
170,170,170,171," The hot tears welled into his eyes; he tore his hand away and, flinging himself on the divan, he buried his face in the cushions, as though he was praying.","I am jealous of everything whose beauty does not die. I am jealous of the portrait you have painted of me. Why should it keep what I must lose? Every moment that passes takes something from me and gives something to it. Oh, if it were only the other way! If the picture could change, and I could be always what I am now! Why did you paint it? It will mock me some day mock me horribly!",Dorian Gray,,NO MONOLOGUE,0,2,Implicit,
171,171,171,172, said the painter bitterly.,"This is your doing, Harry,",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,said the painter
172,172,172,173,Lord Henry shrugged his shoulders. ,It is the real Dorian Gray that is all.,Dorian Gray,,NO MONOLOGUE,0,2,Implicit,
173,173,173,174,NO APPEND,It is not.,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
174,174,174,175,NO APPEND,"If it is not, what have I to do with it?",Dorian Gray,,NO MONOLOGUE,0,2,Implicit,
175,175,175,176, he muttered.,"You should have gone away when I asked you,",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he muttered
176,176,176,177, was Lord Henry s answer.,"I stayed when you asked me,",Lord Henry,,NO MONOLOGUE,0,2,Explicit,was Lord Henry s answer
177,177,177,178,NO APPEND,"Harry, I can t quarrel with my two best friends at once, but between you both you have made me hate the finest piece of work I have ever done, and I will destroy it. What is it but canvas and colour? I will not let it come across our three lives and mar them.",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
178,178,178,179,"Dorian Gray lifted his golden head from the pillow, and with pallid face and tear-stained eyes, looked at him as he walked over to the deal painting-table that was set beneath the high curtained window. What was he doing there? His fingers were straying about among the litter of tin tubes and dry brushes, seeking for something. Yes, it was for the long palette-knife, with its thin blade of lithe steel. He had found it at last. He was going to rip up the canvas.",NO QUOTE,,,['Prince Charming'],0,2,1.0,1.0
179,179,179,180,"With a stifled sob the lad leaped from the couch, and, rushing over to Hallward, tore the knife out of his hand, and flung it to the end of the studio.  /newquote  he cried. ","Don t, Basil, don t! /newquote It would be murder!",Dorian Gray,,NO MONOLOGUE,0,2,Anaphoric,he cried
180,180,180,181, said the painter coldly when he had recovered from his surprise. ,"I am glad you appreciate my work at last, Dorian, /newquote I never thought you would.",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,said the painter
181,181,181,182,NO APPEND,"Appreciate it? I am in love with it, Basil. It is part of myself. I feel that.",Dorian Gray,,NO MONOLOGUE,0,2,Implicit,
182,182,182,183, And he walked across the room and rang the bell for tea. ,"Well, as soon as you are dry, you shall be varnished, and framed, and sent home. Then you can do what you like with yourself. /newquote You will have tea, of course, Dorian? And so will you, Harry? Or do you object to such simple pleasures?",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
183,183,183,184, said Lord Henry. ,"I adore simple pleasures, /newquote They are the last refuge of the complex. But I don t like scenes, except on the stage. What absurd fellows you are, both of you! I wonder who it was defined man as a rational animal. It was the most premature definition ever given. Man is many things, but he is not rational. I am glad he is not, after all though I wish you chaps would not squabble over the picture. You had much better let me have it, Basil. This silly boy doesn t really want it, and I really do.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,said Lord Henry
184,184,184,185, cried Dorian Gray; ,"If you let any one have it but me, Basil, I shall never forgive you! /newquote and I don t allow people to call me a silly boy.",Prince Charming,,NO MONOLOGUE,0,2,Explicit,cried Dorian Gray
185,185,185,186,NO APPEND,"You know the picture is yours, Dorian. I gave it to you before it existed.",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
186,186,186,187,NO APPEND,"And you know you have been a little silly, Mr. Gray, and that you don t really object to being reminded that you are extremely young.",Prince Charming,,NO MONOLOGUE,0,2,Implicit,
187,187,187,188,NO APPEND,"I should have objected very strongly this morning, Lord Henry.",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
188,188,188,189,NO APPEND,Ah! this morning! You have lived since then.,Prince Charming,,NO MONOLOGUE,0,2,Implicit,
189,189,189,190,"There came a knock at the door, and the butler entered with a laden tea-tray and set it down upon a small Japanese table. There was a rattle of cups and saucers and the hissing of a fluted Georgian urn. Two globe-shaped china dishes were brought in by a page. Dorian Gray went over and poured out the tea. The two men sauntered languidly to the table and examined what was under the covers.",NO QUOTE,,,['Prince Charming'],0,2,1.0,1.0
190,190,190,191, said Lord Henry. ,"Let us go to the theatre to-night, /newquote There is sure to be something on, somewhere. I have promised to dine at White s, but it is only with an old friend, so I can send him a wire to say that I am ill, or that I am prevented from coming in consequence of a subsequent engagement. I think that would be a rather nice excuse: it would have all the surprise of candour.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,said Lord Henry
191,191,191,192, muttered Hallward. ,"It is such a bore putting on one s dress-clothes, /newquote And, when one has them on, they are so horrid.",Basil Hallward,,NO MONOLOGUE,0,2,Explicit,muttered Hallward
192,192,192,193," answered Lord Henry dreamily, ","Yes, /newquote the costume of the nineteenth century is detestable. It is so sombre, so depressing. Sin is the only real colour-element left in modern life.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,answered Lord Henry
193,193,193,194,NO APPEND,"You really must not say things like that before Dorian, Harry.",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
194,194,194,195,NO APPEND,"Before which Dorian? The one who is pouring out tea for us, or the one in the picture?",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
195,195,195,196,NO APPEND,Before either.,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
196,196,196,197, said the lad.,"I should like to come to the theatre with you, Lord Henry,",Lord Henry,,NO MONOLOGUE,0,2,Anaphoric,said the lad
197,197,197,198,NO APPEND,"Then you shall come; and you will come, too, Basil, won t you?",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
198,198,198,199,NO APPEND,"I can t, really. I would sooner not. I have a lot of work to do.",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
199,199,199,200,NO APPEND,"Well, then, you and I will go alone, Mr. Gray.",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
200,200,200,201,NO APPEND,I should like that awfully.,Lord Henry,,NO MONOLOGUE,0,2,Implicit,
201,201,201,202,"The painter bit his lip and walked over, cup in hand, to the picture.  /newquote  he said, sadly.","I shall stay with the real Dorian,",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he said
202,202,202,203," cried the original of the portrait, strolling across to him. ",Is it the real Dorian? /newquote Am I really like that?,Lord Henry,,NO MONOLOGUE,0,2,Anaphoric,cried the original of the portrait
203,203,203,204,NO APPEND,Yes; you are just like that.,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
204,204,204,205,NO APPEND,"How wonderful, Basil!",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
205,205,205,206, sighed Hallward. ,"At least you are like it in appearance. But it will never alter, /newquote That is something.",Basil Hallward,,NO MONOLOGUE,0,2,Explicit,sighed Hallward
206,206,206,207, exclaimed Lord Henry. ,"What a fuss people make about fidelity! /newquote Why, even in love it is purely a question for physiology. It has nothing to do with our own will. Young men want to be faithful, and are not; old men want to be faithless, and cannot: that is all one can say.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,exclaimed Lord Henry
207,207,207,208, said Hallward. ,"Don t go to the theatre to-night, Dorian, /newquote Stop and dine with me.",Basil Hallward,,NO MONOLOGUE,0,2,Explicit,said Hallward
208,208,208,209,NO APPEND,"I can t, Basil.",Lord Henry,,NO MONOLOGUE,0,2,Implicit,
209,209,209,210,NO APPEND,Why?,Basil Hallward,Lord Henry,NO MONOLOGUE,0,2,Implicit,
210,210,210,211,NO APPEND,Because I have promised Lord Henry Wotton to go with him.,Lord Henry,,NO MONOLOGUE,0,2,Implicit,
211,211,211,212,NO APPEND,He won t like you the better for keeping your promises. He always breaks his own. I beg you not to go.,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
212,212,212,213,Dorian Gray laughed and shook his head.,NO QUOTE,,,[],0,2,1.0,1.0
213,213,213,214,NO APPEND,I entreat you.,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
214,214,214,215,"The lad hesitated, and looked over at Lord Henry, who was watching them from the tea-table with an amused smile.",NO QUOTE,,,['Lord Henry'],0,2,1.0,1.0
215,215,215,216, he answered.,"I must go, Basil,",Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he murmured
216,216,216,217," said Hallward, and he went over and laid down his cup on the tray. ","Very well, /newquote It is rather late, and, as you have to dress, you had better lose no time. Good-bye, Harry. Good-bye, Dorian. Come and see me soon. Come to-morrow.",Basil Hallward,,NO MONOLOGUE,0,2,Explicit,said Hallward
217,217,217,218,NO APPEND,Certainly.,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
218,218,218,219,NO APPEND,You won t forget?,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
219,219,219,220, cried Dorian.,"No, of course not,",Prince Charming,,NO MONOLOGUE,0,2,Explicit,cried Dorian
220,220,220,221,NO APPEND,And ... Harry!,Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
221,221,221,222,NO APPEND,"Yes, Basil?",Prince Charming,,NO MONOLOGUE,0,2,Implicit,
222,222,222,223,NO APPEND,"Remember what I asked you, when we were in the garden this morning.",Basil Hallward,,NO MONOLOGUE,0,2,Implicit,
223,223,223,224,NO APPEND,I have forgotten it.,Prince Charming,,NO MONOLOGUE,0,2,Implicit,
224,224,224,225,NO APPEND,I trust you.,Basil Hallward,,NO MONOLOGUE,0,2,Anaphoric,he said
225,225,225,226," said Lord Henry, laughing. ","I wish I could trust myself, /newquote Come, Mr. Gray, my hansom is outside, and I can drop you at your own place. Good-bye, Basil. It has been a most interesting afternoon.",Lord Henry,,NO MONOLOGUE,0,2,Explicit,said Lord Henry
226,226,226,227,"As the door closed behind them, the painter flung himself down on a sofa, and a look of pain came into his face.",NO QUOTE,,,[],0,2,1.0,1.0
227,227,227,228,"At half-past twelve next day Lord Henry Wotton strolled from Curzon Street over to the Albany to call on his uncle, Lord Fermor, a genial if somewhat rough-mannered old bachelor, whom the outside world called selfish because it derived no particular benefit from him, but who was considered generous by Society as he fed the people who amused him. His father had been our ambassador at Madrid when Isabella was young and Prim unthought of, but had retired from the diplomatic service in a capricious moment of annoyance on not being offered the Embassy at Paris, a post to which he considered that he was fully entitled by reason of his birth, his indolence, the good English of his dispatches, and his inordinate passion for pleasure. The son, who had been his father s secretary, had resigned along with his chief, somewhat foolishly as was thought at the time, and on succeeding some months later to the title, had set himself to the serious study of the great aristocratic art of doing absolutely nothing. He had two large town houses, but preferred to live in chambers as it was less trouble, and took most of his meals at his club. He paid some attention to the management of his collieries in the Midland counties, excusing himself for this taint of industry on the ground that the one advantage of having coal was that it enabled a gentleman to afford the decency of burning wood on his own hearth. In politics he was a Tory, except when the Tories were in office, during which period he roundly abused them for being a pack of Radicals. He was a hero to his valet, who bullied him, and a terror to most of his relations, whom he bullied in turn. Only England could have produced him, and he always said that the country was going to the dogs. His principles were out of date, but there was a good deal to be said for his prejudices.",NO QUOTE,,,"['Lord Henry', 'Lord Fermor']",0,3,1.0,1.0
228,228,228,229,"When Lord Henry entered the room, he found his uncle sitting in a rough shooting-coat, smoking a cheroot and grumbling over _The Times_.  /newquote  said the old gentleman, ","Well, Harry, /newquote what brings you out so early? I thought you dandies never got up till two, and were not visible till five.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Anaphoric,said the old gentleman
229,229,229,230,NO APPEND,"Pure family affection, I assure you, Uncle George. I want to get something out of you.",,,NO MONOLOGUE,0,3,Implicit,
230,230,230,231," said Lord Fermor, making a wry face. ","Money, I suppose, /newquote Well, sit down and tell me all about it. Young people, nowadays, imagine that money is everything.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Explicit,said Lord Fermor
231,231,231,232," murmured Lord Henry, settling his button-hole in his coat; ","Yes, /newquote and when they grow older they know it. But I don t want money. It is only people who pay their bills who want that, Uncle George, and I never pay mine. Credit is the capital of a younger son, and one lives charmingly upon it. Besides, I always deal with Dartmoor s tradesmen, and consequently they never bother me. What I want is information: not useful information, of course; useless information.",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,murmured Lord Henry
232,232,232,233,NO APPEND,"Well, I can tell you anything that is in an English Blue Book, Harry, although those fellows nowadays write a lot of nonsense. When I was in the Diplomatic, things were much better. But I hear they let them in now by examination. What can you expect? Examinations, sir, are pure humbug from beginning to end. If a man is a gentleman, he knows quite enough, and if he is not a gentleman, whatever he knows is bad for him.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Implicit,
233,233,233,234, said Lord Henry languidly.,"Mr. Dorian Gray does not belong to Blue Books, Uncle George,",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,said Lord Henry
234,234,234,235," asked Lord Fermor, knitting his bushy white eyebrows.",Mr. Dorian Gray? Who is he?,Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Explicit,asked Lord Fermor
235,235,235,236,NO APPEND,"That is what I have come to learn, Uncle George. Or rather, I know who he is. He is the last Lord Kelso s grandson. His mother was a Devereux, Lady Margaret Devereux. I want you to tell me about his mother. What was she like? Whom did she marry? You have known nearly everybody in your time, so you might have known her. I am very much interested in Mr. Gray at present. I have only just met him.",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Implicit,
236,236,236,237, echoed the old gentleman. ,"Kelso s grandson! /newquote Kelso s grandson! ... Of course.... I knew his mother intimately. I believe I was at her christening. She was an extraordinarily beautiful girl, Margaret Devereux, and made all the men frantic by running away with a penniless young fellow a mere nobody, sir, a subaltern in a foot regiment, or something of that kind. Certainly. I remember the whole thing as if it happened yesterday. The poor chap was killed in a duel at Spa a few months after the marriage. There was an ugly story about it. They said Kelso got some rascally adventurer, some Belgian brute, to insult his son-in-law in public paid him, sir, to do it, paid him and that the fellow spitted his man as if he had been a pigeon. The thing was hushed up, but, egad, Kelso ate his chop alone at the club for some time afterwards. He brought his daughter back with him, I was told, and she never spoke to him again. Oh, yes; it was a bad business. The girl died, too, died within a year. So she left a son, did she? I had forgotten that. What sort of boy is he? If he is like his mother, he must be a good-looking chap.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Anaphoric,echoed the old gentleman
237,237,237,238, assented Lord Henry.,"He is very good-looking,",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,assented Lord Henry
238,238,238,239, continued the old man. ,"I hope he will fall into proper hands, /newquote He should have a pot of money waiting for him if Kelso did the right thing by him. His mother had money, too. All the Selby property came to her, through her grandfather. Her grandfather hated Kelso, thought him a mean dog. He was, too. Came to Madrid once when I was there. Egad, I was ashamed of him. The Queen used to ask me about the English noble who was always quarrelling with the cabmen about their fares. They made quite a story of it. I didn t dare show my face at Court for a month. I hope he treated his grandson better than he did the jarvies.",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Anaphoric,continued the old man
239,239,239,240, answered Lord Henry. ,"I don t know, /newquote I fancy that the boy will be well off. He is not of age yet. He has Selby, I know. He told me so. And ... his mother was very beautiful?",Lord Henry,Lord Fermor,NO MONOLOGUE,0,3,Explicit,answered Lord Henry
240,240,240,241,NO APPEND,"Margaret Devereux was one of the loveliest creatures I ever saw, Harry. What on earth induced her to behave as she did, I never could understand. She could have married anybody she chose. Carlington was mad after her. She was romantic, though. All the women of that family were. The men were a poor lot, but, egad! the women were wonderful. Carlington went on his knees to her. Told me so himself. She laughed at him, and there wasn t a girl in London at the time who wasn t after him. And by the way, Harry, talking about silly marriages, what is this humbug your father tells me about Dartmoor wanting to marry an American? Ain t English girls good enough for him?",Lord Fermor,Lord Henry,NO MONOLOGUE,0,3,Implicit,
