,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
238,238,239, continued the old man. ,"I hope he will fall into proper hands, /newquote He should have a pot of money waiting for him if Kelso did the right thing by him. His mother had money, too. All the Selby property came to her, through her grandfather. Her grandfather hated Kelso, thought him a mean dog. He was, too. Came to Madrid once when I was there. Egad, I was ashamed of him. The Queen used to ask me about the English noble who was always quarrelling with the cabmen about their fares. They made quite a story of it. I didn t dare show my face at Court for a month. I hope he treated his grandson better than he did the jarvies.",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Anaphoric,continued the old man,0.33682064855663824,0.0175396295018934
239,239,240, answered Lord Henry. ,"I don t know, /newquote I fancy that the boy will be well off. He is not of age yet. He has Selby, I know. He told me so. And ... his mother was very beautiful?",Lord Henry,Basil Hallward,NO MONOLOGUE,0,3,Explicit,answered Lord Henry,0.9923791662990314,0.032302488948982876
240,240,241,NO APPEND,"Margaret Devereux was one of the loveliest creatures I ever saw, Harry. What on earth induced her to behave as she did, I never could understand. She could have married anybody she chose. Carlington was mad after her. She was romantic, though. All the women of that family were. The men were a poor lot, but, egad! the women were wonderful. Carlington went on his knees to her. Told me so himself. She laughed at him, and there wasn t a girl in London at the time who wasn t after him. And by the way, Harry, talking about silly marriages, what is this humbug your father tells me about Dartmoor wanting to marry an American? Ain t English girls good enough for him?",Basil Hallward,Lord Henry,NO MONOLOGUE,0,3,Implicit,,0.03105915297968074,0.787329458158401
241,241,242,NO APPEND,"It is rather fashionable to marry Americans just now, Uncle George.",Lord Henry,Basil Hallward,NO MONOLOGUE,0,3,Implicit,,0.5031212125024789,0.03978224165289635
242,242,243," said Lord Fermor, striking the table with his fist.","I ll back English women against the world, Harry,",Duchess Of Monmouth,Lord Henry,NO MONOLOGUE,0,3,Explicit,said Lord Fermor,0.0011154555547411337,0.7890874348970315
243,243,244,NO APPEND,The betting is on the Americans.,Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.3914160087819643,0.026213879404929075
244,244,245, muttered his uncle.,"They don t last, I am told,",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Anaphoric,muttered his uncle,0.43090950016762647,0.0175396295018934
245,245,246,NO APPEND,"A long engagement exhausts them, but they are capital at a steeplechase. They take things flying. I don t think Dartmoor has a chance.",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.444654303594566,0.0175396295018934
246,246,247, grumbled the old gentleman. ,Who are her people? /newquote Has she got any?,Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Anaphoric,grumbled the old gentleman,0.262776038893973,0.0175396295018934
247,247,248,"Lord Henry shook his head.  /newquote  he said, rising to go.","American girls are as clever at concealing their parents, as English women are at concealing their past,",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Anaphoric,he said,0.24737534695733804,0.0175396295018934
248,248,249,NO APPEND,"They are pork-packers, I suppose?",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.5351910941436495,0.0175396295018934
249,249,250,NO APPEND,"I hope so, Uncle George, for Dartmoor s sake. I am told that pork-packing is the most lucrative profession in America, after politics.",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.548913303580301,0.0175396295018934
250,250,251,NO APPEND,Is she pretty?,Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.5130185875914132,0.0175396295018934
251,251,252,NO APPEND,She behaves as if she was beautiful. Most American women do. It is the secret of their charm.,Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.538662554858701,0.0175396295018934
252,252,253,NO APPEND,Why can t these American women stay in their own country? They are always telling us that it is the paradise for women.,Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.5336129965949554,0.0175396295018934
253,253,254, said Lord Henry. ,"It is. That is the reason why, like Eve, they are so excessively anxious to get out of it, /newquote Good-bye, Uncle George. I shall be late for lunch, if I stop any longer. Thanks for giving me the information I wanted. I always like to know everything about my new friends, and nothing about my old ones.",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Explicit,said Lord Henry,0.9938560616624315,0.02616656090656233
254,254,255,NO APPEND,"Where are you lunching, Harry?",Duchess Of Monmouth,Lord Henry,NO MONOLOGUE,0,3,Implicit,,0.04929272567618323,0.7855608105270934
255,255,256,NO APPEND,At Aunt Agatha s. I have asked myself and Mr. Gray. He is her latest _prot g _.,Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.540934166511702,0.03893817849119034
256,256,257,NO APPEND,"Humph! tell your Aunt Agatha, Harry, not to bother me any more with her charity appeals. I am sick of them. Why, the good woman thinks that I have nothing to do but to write cheques for her silly fads.",Duchess Of Monmouth,Lord Henry,NO MONOLOGUE,0,3,Implicit,,0.02511781578097238,0.787329458158401
257,257,258,NO APPEND,"All right, Uncle George, I ll tell her, but it won t have any effect. Philanthropic people lose all sense of humanity. It is their distinguishing characteristic.",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Implicit,,0.5441309465652641,0.026213879404929075
258,258,259,The old gentleman growled approvingly and rang the bell for his servant. Lord Henry passed up the low arcade into Burlington Street and turned his steps in the direction of Berkeley Square.,NO QUOTE,,,,0,3,1.0,1.0,,
259,259,260,"So that was the story of Dorian Gray s parentage. Crudely as it had been told to him, it had yet stirred him by its suggestion of a strange, almost modern romance. A beautiful woman risking everything for a mad passion. A few wild weeks of happiness cut short by a hideous, treacherous crime. Months of voiceless agony, and then a child born in pain. The mother snatched away by death, the boy left to solitude and the tyranny of an old and loveless man. Yes; it was an interesting background. It posed the lad, made him more perfect, as it were. Behind every exquisite thing that existed, there was something tragic. Worlds had to be in travail, that the meanest flower might blow.... And how charming he had been at dinner the night before, as with startled eyes and lips parted in frightened pleasure he had sat opposite to him at the club, the red candleshades staining to a richer rose the wakening wonder of his face. Talking to him was like playing upon an exquisite violin. He answered to every touch and thrill of the bow.... There was something terribly enthralling in the exercise of influence. No other activity was like it. To project one s soul into some gracious form, and let it tarry there for a moment; to hear one s own intellectual views echoed back to one with all the added music of passion and youth; to convey one s temperament into another as though it were a subtle fluid or a strange perfume: there was a real joy in that perhaps the most satisfying joy left to us in an age so limited and vulgar as our own, an age grossly carnal in its pleasures, and grossly common in its aims.... He was a marvellous type, too, this lad, whom by so curious a chance he had met in Basil s studio, or could be fashioned into a marvellous type, at any rate. Grace was his, and the white purity of boyhood, and beauty such as old Greek marbles kept for us. There was nothing that one could not do with him. He could be made a Titan or a toy. What a pity it was that such beauty was destined to fade! ... And Basil? From a psychological point of view, how interesting he was! The new manner in art, the fresh mode of looking at life, suggested so strangely by the merely visible presence of one who was unconscious of it all; the silent spirit that dwelt in dim woodland, and walked unseen in open field, suddenly showing herself, Dryadlike and not afraid, because in his soul who sought for her there had been wakened that wonderful vision to which alone are wonderful things revealed; the mere shapes and patterns of things becoming, as it were, refined, and gaining a kind of symbolical value, as though they were themselves patterns of some other and more perfect form whose shadow they made real: how strange it all was! He remembered something like it in history. Was it not Plato, that artist in thought, who had first analyzed it? Was it not Buonarotti who had carved it in the coloured marbles of a sonnet-sequence? But in our own century it was strange.... Yes; he would try to be to Dorian Gray what, without knowing it, the lad was to the painter who had fashioned the wonderful portrait. He would seek to dominate him had already, indeed, half done so. He would make that wonderful spirit his own. There was something fascinating in this son of love and death.",NO QUOTE,,,,0,3,1.0,1.0,,
260,260,261,"Suddenly he stopped and glanced up at the houses. He found that he had passed his aunt s some distance, and, smiling to himself, turned back. When he entered the somewhat sombre hall, the butler told him that they had gone in to lunch. He gave one of the footmen his hat and stick and passed into the dining-room.",NO QUOTE,,,,0,3,1.0,1.0,,
261,261,262," cried his aunt, shaking her head at him.","Late as usual, Harry,",Basil Hallward,,NO MONOLOGUE,0,3,Anaphoric,cried his aunt,0.04185017796503839,
262,262,263,"He invented a facile excuse, and having taken the vacant seat next to her, looked round to see who was there. Dorian bowed to him shyly from the end of the table, a flush of pleasure stealing into his cheek. Opposite was the Duchess of Harley, a lady of admirable good-nature and good temper, much liked by every one who knew her, and of those ample architectural proportions that in women who are not duchesses are described by contemporary historians as stoutness. Next to her sat, on her right, Sir Thomas Burdon, a Radical member of Parliament, who followed his leader in public life and in private life followed the best cooks, dining with the Tories and thinking with the Liberals, in accordance with a wise and well-known rule. The post on her left was occupied by Mr. Erskine of Treadley, an old gentleman of considerable charm and culture, who had fallen, however, into bad habits of silence, having, as he explained once to Lady Agatha, said everything that he had to say before he was thirty. His own neighbour was Mrs. Vandeleur, one of his aunt s oldest friends, a perfect saint amongst women, but so dreadfully dowdy that she reminded one of a badly bound hymn-book. Fortunately for him she had on the other side Lord Faudel, a most intelligent middle-aged mediocrity, as bald as a ministerial statement in the House of Commons, with whom she was conversing in that intensely earnest manner which is the one unpardonable error, as he remarked once himself, that all really good people fall into, and from which none of them ever quite escape.",NO QUOTE,,,,0,3,1.0,1.0,,
263,263,264," cried the duchess, nodding pleasantly to him across the table. ","We are talking about poor Dartmoor, Lord Henry, /newquote Do you think he will really marry this fascinating young person?",Basil Hallward,,NO MONOLOGUE,0,3,Anaphoric,cried the duchess,0.2740067935259038,
264,264,265,NO APPEND,"I believe she has made up her mind to propose to him, Duchess.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.5308897469502762,
265,265,266, exclaimed Lady Agatha. ,"How dreadful! /newquote Really, some one should interfere.",Lady Agatha,,NO MONOLOGUE,0,3,Explicit,exclaimed Lady Agatha,0.9846427390524835,
266,266,267," said Sir Thomas Burdon, looking supercilious.","I am told, on excellent authority, that her father keeps an American dry-goods store,",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Explicit,said Sir Thomas Burdon,0.6916834998100961,
267,267,268,NO APPEND,"My uncle has already suggested pork-packing, Sir Thomas.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.5409525043464023,
268,268,269," asked the duchess, raising her large hands in wonder and accentuating the verb.",Dry-goods! What are American dry-goods?,Basil Hallward,,NO MONOLOGUE,0,3,Anaphoric,asked the duchess,0.31398937563350665,
269,269,270," answered Lord Henry, helping himself to some quail.","American novels,",Lord Henry,,NO MONOLOGUE,0,3,Explicit,answered Lord Henry,0.9913999055232463,
270,270,271,The duchess looked puzzled.,NO QUOTE,,,,0,3,1.0,1.0,,
271,271,272, whispered Lady Agatha. ,"Don t mind him, my dear, /newquote He never means anything that he says.",Lady Agatha,,NO MONOLOGUE,0,3,Explicit,whispered Lady Agatha,0.9880526722393876,
272,272,273," said the Radical member and he began to give some wearisome facts. Like all people who try to exhaust a subject, he exhausted his listeners. The duchess sighed and exercised her privilege of interruption.  /newquote  she exclaimed. ","When America was discovered, /newquote I wish to goodness it never had been discovered at all! /newquote Really, our girls have no chance nowadays. It is most unfair.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,she exclaimed,0.2774477272391484,
273,273,274, said Mr. Erskine; ,"Perhaps, after all, America never has been discovered, /newquote I myself would say that it had merely been detected.",Mr. Erskine,,NO MONOLOGUE,0,3,Explicit,said Mr Erskine,0.9954763741470961,
274,274,275, answered the duchess vaguely. ,"Oh! but I have seen specimens of the inhabitants, /newquote I must confess that most of them are extremely pretty. And they dress well, too. They get all their dresses in Paris. I wish I could afford to do the same.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,answered the duchess,0.2597443002206144,
275,275,276," chuckled Sir Thomas, who had a large wardrobe of Humour s cast-off clothes.","They say that when good Americans die they go to Paris,",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Explicit,chuckled Sir Thomas,0.9958365566649404,
276,276,277, inquired the duchess.,Really! And where do bad Americans go to when they die?,Sir Thomas Burdon,,NO MONOLOGUE,0,3,Anaphoric,inquired the duchess,0.2790026329397233,
277,277,278, murmured Lord Henry.,"They go to America,",Lord Henry,,NO MONOLOGUE,0,3,Explicit,murmured Lord Henry,0.9921812794336093,
278,278,279,Sir Thomas frowned.  /newquote  he said to Lady Agatha. ,"I am afraid that your nephew is prejudiced against that great country, /newquote I have travelled all over it in cars provided by the directors, who, in such matters, are extremely civil. I assure you that it is an education to visit it.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he said to Lady Agatha,0.2968493276166198,
279,279,280, asked Mr. Erskine plaintively. ,But must we really see Chicago in order to be educated? /newquote I don t feel up to the journey.,Mr. Erskine,,NO MONOLOGUE,0,3,Explicit,asked Mr Erskine,0.9977295363476273,
280,280,281,Sir Thomas waved his hand. ,"Mr. Erskine of Treadley has the world on his shelves. We practical men like to see things, not to read about them. The Americans are an extremely interesting people. They are absolutely reasonable. I think that is their distinguishing characteristic. Yes, Mr. Erskine, an absolutely reasonable people. I assure you there is no nonsense about the Americans.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.5464905856437654,
281,281,282, cried Lord Henry. ,"How dreadful! /newquote I can stand brute force, but brute reason is quite unbearable. There is something unfair about its use. It is hitting below the intellect.",Lord Henry,,NO MONOLOGUE,0,3,Explicit,cried Lord Henry,0.9901778162137636,
282,282,283," said Sir Thomas, growing rather red.","I do not understand you,",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Explicit,said Sir Thomas,0.9996740846163291,
283,283,284," murmured Mr. Erskine, with a smile.","I do, Lord Henry,",Mr. Erskine,,NO MONOLOGUE,0,3,Explicit,murmured Mr Erskine,0.9877982856040444,
284,284,285, rejoined the baronet.,Paradoxes are all very well in their way....,Sir Thomas Burdon,,NO MONOLOGUE,0,3,Anaphoric,rejoined the baronet,0.21854206754377123,
285,285,286, asked Mr. Erskine. ,"Was that a paradox? /newquote I did not think so. Perhaps it was. Well, the way of paradoxes is the way of truth. To test reality we must see it on the tight rope. When the verities become acrobats, we can judge them.",Mr. Erskine,,NO MONOLOGUE,0,3,Explicit,asked Mr Erskine,0.9887599973485969,
286,286,287," said Lady Agatha, ","Dear me! /newquote how you men argue! I am sure I never can make out what you are talking about. Oh! Harry, I am quite vexed with you. Why do you try to persuade our nice Mr. Dorian Gray to give up the East End? I assure you he would be quite invaluable. They would love his playing.",Lady Agatha,,NO MONOLOGUE,0,3,Explicit,said Lady Agatha,0.9855947309898362,
287,287,288," cried Lord Henry, smiling, and he looked down the table and caught a bright answering glance.","I want him to play to me,",Lord Henry,,NO MONOLOGUE,0,3,Explicit,cried Lord Henry,0.9894001917150075,
288,288,289, continued Lady Agatha.,"But they are so unhappy in Whitechapel,",Lady Agatha,,NO MONOLOGUE,0,3,Explicit,continued Lady Agatha,0.9890539795580175,
289,289,290," said Lord Henry, shrugging his shoulders. ","I can sympathize with everything except suffering, /newquote I cannot sympathize with that. It is too ugly, too horrible, too distressing. There is something terribly morbid in the modern sympathy with pain. One should sympathize with the colour, the beauty, the joy of life. The less said about life s sores, the better.",Lord Henry,,NO MONOLOGUE,0,3,Explicit,said Lord Henry,0.992885033150771,
290,290,291, remarked Sir Thomas with a grave shake of the head.,"Still, the East End is a very important problem,",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Explicit,remarked Sir Thomas,0.9997571329090821,
291,291,292, answered the young lord. ,"Quite so, /newquote It is the problem of slavery, and we try to solve it by amusing the slaves.",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Anaphoric,answered the young lord,0.2248250235680797,
292,292,293,The politician looked at him keenly.  /newquote  he asked.,"What change do you propose, then?",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he asked,0.2110379462959986,
293,293,294,Lord Henry laughed.  /newquote  he answered. ,"I don t desire to change anything in England except the weather, /newquote I am quite content with philosophic contemplation. But, as the nineteenth century has gone bankrupt through an over-expenditure of sympathy, I would suggest that we should appeal to science to put us straight. The advantage of the emotions is that they lead us astray, and the advantage of science is that it is not emotional.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he answered,0.2737664179436339,
294,294,295, ventured Mrs. Vandeleur timidly.,"But we have such grave responsibilities,",Lord Henry,,NO MONOLOGUE,0,3,Explicit,ventured Mrs Vandeleur,0.016813792552549785,
295,295,296, echoed Lady Agatha.,"Terribly grave,",Lady Agatha,,NO MONOLOGUE,0,3,Explicit,echoed Lady Agatha,0.9889192558363441,
296,296,297,Lord Henry looked over at Mr. Erskine. ,"Humanity takes itself too seriously. It is the world s original sin. If the caveman had known how to laugh, history would have been different.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.5463210638501265,
297,297,298, warbled the duchess. ,"You are really very comforting, /newquote I have always felt rather guilty when I came to see your dear aunt, for I take no interest at all in the East End. For the future I shall be able to look her in the face without a blush.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,warbled the duchess,0.24730483330202818,
298,298,299, remarked Lord Henry.,"A blush is very becoming, Duchess,",Lord Henry,,NO MONOLOGUE,0,3,Explicit,remarked Lord Henry,0.9908131319418014,
299,299,300, she answered. ,"Only when one is young, /newquote When an old woman like myself blushes, it is a very bad sign. Ah! Lord Henry, I wish you would tell me how to become young again.",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Anaphoric,she answered,0.24602171633011927,
300,300,301,"He thought for a moment.  /newquote  he asked, looking at her across the table.","Can you remember any great error that you committed in your early days, Duchess?",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he asked,0.21557961283460672,
301,301,302, she cried.,"A great many, I fear,",Duchess Of Monmouth,,NO MONOLOGUE,0,3,Anaphoric,she cried,0.22434976127635398,
302,302,303, he said gravely. ,"Then commit them over again, /newquote To get back one s youth, one has merely to repeat one s follies.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he said,0.23149989683109878,
303,303,304, she exclaimed. ,A delightful theory! /newquote I must put it into practice.,Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,she exclaimed,0.21563938583424566,
304,304,305," came from Sir Thomas s tight lips. Lady Agatha shook her head, but could not help being amused. Mr. Erskine listened.",A dangerous theory!,Sir Thomas Burdon,,NO MONOLOGUE,0,3,Explicit,came from Sir Thomas,0.9993463620750506,
305,305,306," he continued, ","Yes, /newquote that is one of the great secrets of life. Nowadays most people die of a sort of creeping common sense, and discover when it is too late that the only things one never regrets are one s mistakes.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he continued,0.2519806460092549,
306,306,307,A laugh ran round the table.,NO QUOTE,,,,0,3,1.0,1.0,,
307,307,308,"He played with the idea and grew wilful; tossed it into the air and transformed it; let it escape and recaptured it; made it iridescent with fancy and winged it with paradox. The praise of folly, as he went on, soared into a philosophy, and philosophy herself became young, and catching the mad music of pleasure, wearing, one might fancy, her wine-stained robe and wreath of ivy, danced like a Bacchante over the hills of life, and mocked the slow Silenus for being sober. Facts fled before her like frightened forest things. Her white feet trod the huge press at which wise Omar sits, till the seething grape-juice rose round her bare limbs in waves of purple bubbles, or crawled in red foam over the vat s black, dripping, sloping sides. It was an extraordinary improvisation. He felt that the eyes of Dorian Gray were fixed on him, and the consciousness that amongst his audience there was one whose temperament he wished to fascinate seemed to give his wit keenness and to lend colour to his imagination. He was brilliant, fantastic, irresponsible. He charmed his listeners out of themselves, and they followed his pipe, laughing. Dorian Gray never took his gaze off him, but sat like one under a spell, smiles chasing each other over his lips and wonder growing grave in his darkening eyes.",NO QUOTE,,,,0,3,1.0,1.0,,
308,308,309,"At last, liveried in the costume of the age, reality entered the room in the shape of a servant to tell the duchess that her carriage was waiting. She wrung her hands in mock despair.  /newquote  she cried. ","How annoying! /newquote I must go. I have to call for my husband at the club, to take him to some absurd meeting at Willis s Rooms, where he is going to be in the chair. If I am late he is sure to be furious, and I couldn t have a scene in this bonnet. It is far too fragile. A harsh word would ruin it. No, I must go, dear Agatha. Good-bye, Lord Henry, you are quite delightful and dreadfully demoralizing. I am sure I don t know what to say about your views. You must come and dine with us some night. Tuesday? Are you disengaged Tuesday?",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Anaphoric,she cried,0.17603849289841278,
309,309,310, said Lord Henry with a bow.,"For you I would throw over anybody, Duchess,",Lord Henry,,NO MONOLOGUE,0,3,Explicit,said Lord Henry,0.981500049062787,
310,310,311," she cried;  /newquote ; and she swept out of the room, followed by Lady Agatha and the other ladies.","Ah! that is very nice, and very wrong of you, /newquote so mind you come",Duchess Of Monmouth,,NO MONOLOGUE,0,3,Anaphoric,she cried,0.19045612872611473,
311,311,312,"When Lord Henry had sat down again, Mr. Erskine moved round, and taking a chair close to him, placed his hand upon his arm.",NO QUOTE,,,,0,3,1.0,1.0,,
312,312,313, he said; ,"You talk books away, /newquote why don t you write one?",Sir Thomas Burdon,,NO MONOLOGUE,0,3,Anaphoric,he said,0.21988643994858664,
313,313,314,NO APPEND,"I am too fond of reading books to care to write them, Mr. Erskine. I should like to write a novel certainly, a novel that would be as lovely as a Persian carpet and as unreal. But there is no literary public in England for anything except newspapers, primers, and encyclopaedias. Of all people in the world the English have the least sense of the beauty of literature.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.4654710652757568,
314,314,315, answered Mr. Erskine. ,"I fear you are right, /newquote I myself used to have literary ambitions, but I gave them up long ago. And now, my dear young friend, if you will allow me to call you so, may I ask if you really meant all that you said to us at lunch?",Mr. Erskine,,NO MONOLOGUE,0,3,Explicit,answered Mr Erskine,0.9767114149520935,
315,315,316, smiled Lord Henry. ,"I quite forget what I said, /newquote Was it all very bad?",Lord Henry,,NO MONOLOGUE,0,3,Explicit,smiled Lord Henry,0.985386275025727,
316,316,317,NO APPEND,"Very bad indeed. In fact I consider you extremely dangerous, and if anything happens to our good duchess, we shall all look on you as being primarily responsible. But I should like to talk to you about life. The generation into which I was born was tedious. Some day, when you are tired of London, come down to Treadley and expound to me your philosophy of pleasure over some admirable Burgundy I am fortunate enough to possess.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.5037339952790783,
317,317,318,NO APPEND,"I shall be charmed. A visit to Treadley would be a great privilege. It has a perfect host, and a perfect library.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.533135117235104,
318,318,319, answered the old gentleman with a courteous bow. ,"You will complete it, /newquote And now I must bid good-bye to your excellent aunt. I am due at the Athenaeum. It is the hour when we sleep there.",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,answered the old gentleman,0.23966543098318094,
319,319,320,NO APPEND,"All of you, Mr. Erskine?",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.4928454069139056,
320,320,321,NO APPEND,"Forty of us, in forty arm-chairs. We are practising for an English Academy of Letters.",Lord Henry,,NO MONOLOGUE,0,3,Implicit,,0.5260418008040898,
321,321,322,Lord Henry laughed and rose.  /newquote  he cried.,"I am going to the park,",Lord Henry,,NO MONOLOGUE,0,3,Anaphoric,he cried,0.18105417350899505,
322,322,323,"As he was passing out of the door, Dorian Gray touched him on the arm.  /newquote  he murmured.","Let me come with you,",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,3,Anaphoric,he murmured,0.18409720218399328,0.017560275423197918
323,323,324, answered Lord Henry.,"But I thought you had promised Basil Hallward to go and see him,",Lord Henry,Basil Hallward,NO MONOLOGUE,0,3,Explicit,answered Lord Henry,0.9902664004257934,0.10088505667079938
324,324,325,NO APPEND,"I would sooner come with you; yes, I feel I must come with you. Do let me. And you will promise to talk to me all the time? No one talks so wonderfully as you do.",Lord Henry,Basil Hallward,NO MONOLOGUE,0,3,Implicit,,0.5626459309459257,0.11268232603022191
325,325,326," said Lord Henry, smiling. ","Ah! I have talked quite enough for to-day, /newquote All I want now is to look at life. You may come and look at it with me, if you care to.",Lord Henry,Basil Hallward,NO MONOLOGUE,0,3,Explicit,said Lord Henry,0.9903875707300422,0.11518176857895422
326,326,327,"One afternoon, a month later, Dorian Gray was reclining in a luxurious arm-chair, in the little library of Lord Henry s house in Mayfair. It was, in its way, a very charming room, with its high panelled wainscoting of olive-stained oak, its cream-coloured frieze and ceiling of raised plasterwork, and its brickdust felt carpet strewn with silk, long-fringed Persian rugs. On a tiny satinwood table stood a statuette by Clodion, and beside it lay a copy of Les Cent Nouvelles, bound for Margaret of Valois by Clovis Eve and powdered with the gilt daisies that Queen had selected for her device. Some large blue china jars and parrot-tulips were ranged on the mantelshelf, and through the small leaded panes of the window streamed the apricot-coloured light of a summer day in London.",NO QUOTE,,,,0,4,1.0,1.0,,
327,327,328,"Lord Henry had not yet come in. He was always late on principle, his principle being that punctuality is the thief of time. So the lad was looking rather sulky, as with listless fingers he turned over the pages of an elaborately illustrated edition of Manon Lescaut that he had found in one of the book-cases. The formal monotonous ticking of the Louis Quatorze clock annoyed him. Once or twice he thought of going away.",NO QUOTE,,,,0,4,1.0,1.0,,
328,328,329,"At last he heard a step outside, and the door opened.  /newquote  he murmured.","How late you are, Harry!",Basil Hallward,Lord Henry,NO MONOLOGUE,0,4,Anaphoric,he murmured,0.4264894780596476,0.22661600005383775
329,329,330, answered a shrill voice.,"I am afraid it is not Harry, Mr. Gray,",Basil Hallward,Lord Henry,NO MONOLOGUE,0,4,Anaphoric,answered a shrill voice,0.1097334166145332,0.03020893373935294
330,330,331,He glanced quickly round and rose to his feet. ,I beg your pardon. I thought ,Lord Henry,Basil Hallward,NO MONOLOGUE,0,4,Implicit,,0.5278833602931247,0.2879423607591815
331,331,332,NO APPEND,You thought it was my husband. It is only his wife. You must let me introduce myself. I know you quite well by your photographs. I think my husband has got seventeen of them.,Lord Henry,Basil Hallward,NO MONOLOGUE,0,4,Implicit,,0.554671392129,0.31621665811760646
332,332,333,NO APPEND,"Not seventeen, Lady Henry?",Basil Hallward,Lord Henry,NO MONOLOGUE,0,4,Implicit,,0.4268888875842452,0.4094099406911842
333,333,334," She laughed nervously as she spoke, and watched him with her vague forget-me-not eyes. She was a curious woman, whose dresses always looked as if they had been designed in a rage and put on in a tempest. She was usually in love with somebody, and, as her passion was never returned, she had kept all her illusions. She tried to look picturesque, but only succeeded in being untidy. Her name was Victoria, and she had a perfect mania for going to church.","Well, eighteen, then. And I saw you with him the other night at the opera.",Lord Henry,Basil Hallward,NO MONOLOGUE,0,4,Implicit,,0.5284956217852854,0.03618232259461809
334,334,335,NO APPEND,"That was at Lohengrin, Lady Henry, I think?",Duchess Of Monmouth,Lord Henry,NO MONOLOGUE,0,4,Implicit,,0.04689714152920117,0.7492437406105182
335,335,336,NO APPEND,"Yes; it was at dear Lohengrin. I like Wagner s music better than anybody s. It is so loud that one can talk the whole time without other people hearing what one says. That is a great advantage, don t you think so, Mr. Gray?",Lord Henry,Duchess Of Monmouth,NO MONOLOGUE,0,4,Implicit,,0.5284046989099002,0.027343369848641007
336,336,337,"The same nervous staccato laugh broke from her thin lips, and her fingers began to play with a long tortoise-shell paper-knife.",NO QUOTE,,,,0,4,1.0,1.0,,
337,337,338,Dorian smiled and shook his head: ,"I am afraid I don t think so, Lady Henry. I never talk during music at least, during good music. If one hears bad music, it is one s duty to drown it in conversation.",Duchess Of Monmouth,Lord Henry,NO MONOLOGUE,0,4,Implicit,,0.029031151323263248,0.06365495468752932
