,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
366,366,366,NO APPEND,"Now, what could Jonathan Small do? He could only continue to keep a secret watch upon the efforts made to find the treasure. Possibly he leaves England and only comes back at intervals. Then comes the discovery of the garret, and he is instantly informed of it. We again trace the presence of some confederate in the household. Jonathan, with his wooden leg, is utterly unable to reach the lofty room of Bartholomew Sholto. He takes with him, however, a rather curious associate, who gets over this difficulty, but dips his naked foot into creasote, whence comes Toby, and a six-mile limp for a half-pay officer with a damaged tendo Achillis.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.38395168034343685,0.11446377727306432
367,367,367,NO APPEND,"But it was the associate, and not Jonathan, who committed the crime.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.29122375390433985,0.11446377727306432
368,368,368,NO APPEND,"Quite so. And rather to Jonathan s disgust, to judge by the way he stamped about when he got into the room. He bore no grudge against Bartholomew Sholto, and would have preferred if he could have been simply bound and gagged. He did not wish to put his head in a halter. There was no help for it, however: the savage instincts of his companion had broken out, and the poison had done its work: so Jonathan Small left his record, lowered the treasure-box to the ground, and followed it himself. That was the train of events as far as I can decipher them. Of course as to his personal appearance he must be middle-aged, and must be sunburned after serving his time in such an oven as the Andamans. His height is readily calculated from the length of his stride, and we know that he was bearded. His hairiness was the one point which impressed itself upon Thaddeus Sholto when he saw him at the window. I don t know that there is anything else.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.21011437137809003,0.48837082152712313
369,369,369,NO APPEND,The associate?,Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,7,Implicit,,0.31838295284774953,0.27979147836063206
370,370,370,NO APPEND,"Ah, well, there is no great mystery in that. But you will know all about it soon enough. How sweet the morning air is! See how that one little cloud floats like a pink feather from some gigantic flamingo. Now the red rim of the sun pushes itself over the London cloud-bank. It shines on a good many folk, but on none, I dare bet, who are on a stranger errand than you and I. How small we feel with our petty ambitions and strivings in the presence of the great elemental forces of nature! Are you well up in your Jean Paul?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.24674362476500594,0.5400424960864258
371,371,371,NO APPEND,Fairly so. I worked back to him through Carlyle.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.2932840512044697,0.11446377727306432
372,372,372,NO APPEND,"That was like following the brook to the parent lake. He makes one curious but profound remark. It is that the chief proof of man s real greatness lies in his perception of his own smallness. It argues, you see, a power of comparison and of appreciation which is in itself a proof of nobility. There is much food for thought in Richter. You have not a pistol, have you?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.2612739305108768,0.48837082152712313
373,373,373,NO APPEND,I have my stick.,Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,7,Implicit,,0.3157831741198715,0.27979147836063206
374,374,374," He took out his revolver as he spoke, and, having loaded two of the chambers, he put it back into the right-hand pocket of his jacket.","It is just possible that we may need something of the sort if we get to their lair. Jonathan I shall leave to you, but if the other turns nasty I shall shoot him dead.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Implicit,,0.2811521230620457,0.5400424960864258
375,375,375,"We had during this time been following the guidance of Toby down the half-rural villa-lined roads which lead to the metropolis. Now, however, we were beginning to come among continuous streets, where labourers and dockmen were already astir, and slatternly women were taking down shutters and brushing door-steps. At the square-topped corner public houses business was just beginning, and rough-looking men were emerging, rubbing their sleeves across their beards after their morning wet. Strange dogs sauntered up and stared wonderingly at us as we passed, but our inimitable Toby looked neither to the right nor to the left, but trotted onwards with his nose to the ground and an occasional eager whine which spoke of a hot scent.",NO QUOTE,,,,0,7,1.0,1.0,,
376,376,376,"We had traversed Streatham, Brixton, Camberwell, and now found ourselves in Kennington Lane, having borne away through the side-streets to the east of the Oval. The men whom we pursued seemed to have taken a curiously zigzag road, with the idea probably of escaping observation. They had never kept to the main road if a parallel side-street would serve their turn. At the foot of Kennington Lane they had edged away to the left through Bond Street and Miles Street. Where the latter street turns into Knight s Place, Toby ceased to advance, but began to run backwards and forwards with one ear cocked and the other drooping, the very picture of canine indecision. Then he waddled round in circles, looking up to us from time to time, as if to ask for sympathy in his embarrassment.",NO QUOTE,,,,0,7,1.0,1.0,,
377,377,377, growled Holmes. ,"What the deuce is the matter with the dog? /newquote They surely would not take a cab, or go off in a balloon.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,7,Explicit,growled Holmes,0.9882906469640115,0.48837082152712313
378,378,378, I suggested.,"Perhaps they stood here for some time,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,7,Anaphoric,I suggested,0.9256096418646638,0.18546513794957076
379,379,379," said my companion, in a tone of relief.","Ah! it s all right. He s off again,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,7,Anaphoric,said my companion,0.9268402090602655,0.11471041975313151
380,380,380,"He was indeed off, for after sniffing round again he suddenly made up his mind, and darted away with an energy and determination such as he had not yet shown. The scent appeared to be much hotter than before, for he had not even to put his nose on the ground, but tugged at his leash and tried to break into a run. I cold see by the gleam in Holmes s eyes that he thought we were nearing the end of our journey.",NO QUOTE,,,,0,7,1.0,1.0,,
381,381,381,"Our course now ran down Nine Elms until we came to Broderick and Nelson s large timber-yard, just past the White Eagle tavern. Here the dog, frantic with excitement, turned down through the side-gate into the enclosure, where the sawyers were already at work. On the dog raced through sawdust and shavings, down an alley, round a passage, between two wood-piles, and finally, with a triumphant yelp, sprang upon a large barrel which still stood upon the hand-trolley on which it had been brought. With lolling tongue and blinking eyes, Toby stood upon the cask, looking from one to the other of us for some sign of appreciation. The staves of the barrel and the wheels of the trolley were smeared with a dark liquid, and the whole air was heavy with the smell of creasote.",NO QUOTE,,,,0,7,1.0,1.0,,
382,382,382,"Sherlock Holmes and I looked blankly at each other, and then burst simultaneously into an uncontrollable fit of laughter.",NO QUOTE,,,,0,7,1.0,1.0,,
383,383,383,Chapter VIII The Baker Street Irregulars,NO QUOTE,,,,0,8,1.0,1.0,,
384,384,384, I asked. ,What now? /newquote Toby has lost his character for infallibility.,Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,I asked,0.913175770886161,0.27537197966388915
385,385,385," said Holmes, lifting him down from the barrel and walking him out of the timber-yard. ","He acted according to his lights, /newquote If you consider how much creasote is carted about London in one day, it is no great wonder that our trail should have been crossed. It is much used now, especially for the seasoning of wood. Poor Toby is not to blame.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Explicit,said Holmes,0.989700273947587,0.5400424960864258
386,386,386,NO APPEND,"We must get on the main scent again, I suppose.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4632653084552152,0.11446377727306432
387,387,387,NO APPEND,"Yes. And, fortunately, we have no distance to go. Evidently what puzzled the dog at the corner of Knight s Place was that there were two different trails running in opposite directions. We took the wrong one. It only remains to follow the other.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.43345480878952497,0.11446377727306432
388,388,388,"There was no difficulty about this. On leading Toby to the place where he had committed his fault, he cast about in a wide circle and finally dashed off in a fresh direction.",NO QUOTE,,,,0,8,1.0,1.0,,
389,389,389, I observed.,"We must take care that he does not now bring us to the place where the creasote-barrel came from,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,I observed,0.8972421114988652,0.29972184971588783
390,390,390,NO APPEND,"I had thought of that. But you notice that he keeps on the pavement, whereas the barrel passed down the roadway. No, we are on the true scent now.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4258117877606431,0.5400424960864258
391,391,391,"It tended down towards the river-side, running through Belmont Place and Prince s Street. At the end of Broad Street it ran right down to the water s edge, where there was a small wooden wharf. Toby led us to the very edge of this, and there stood whining, looking out on the dark current beyond.",NO QUOTE,,,,0,8,1.0,1.0,,
392,392,392," said Holmes.  /newquote  Several small punts and skiffs were lying about in the water and on the edge of the wharf. We took Toby round to each in turn, but, though he sniffed earnestly, he made no sign.","We are out of luck, /newquote They have taken to a boat here.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9912572849602806,0.11446377727306432
393,393,393,"Close to the rude landing-stage was a small brick house, with a wooden placard slung out through the second window.  /newquote  was printed across it in large letters, and, underneath,  /newquote  A second inscription above the door informed us that a steam launch was kept, a statement which was confirmed by a great pile of coke upon the jetty. Sherlock Holmes looked slowly round, and his face assumed an ominous expression.",Mordecai Smith /newquote Boats to hire by the hour or day.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.46008504405709066,
394,394,394, said he. ,"This looks bad, /newquote These fellows are sharper than I expected. They seem to have covered their tracks. There has, I fear, been preconcerted management here.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Anaphoric,said he,0.4240124812753937,0.11446377727306432
395,395,395,"He was approaching the door of the house, when it opened, and a little, curly-headed lad of six came running out, followed by a stoutish, red-faced woman with a large sponge in her hand.",NO QUOTE,,,,0,8,1.0,1.0,,
396,396,396, she shouted. ,"You come back and be washed, Jack, /newquote Come back, you young imp; for if your father comes home and finds you like that, he ll let us hear of it.",Miss Morstan,,NO MONOLOGUE,0,8,Anaphoric,she shouted,0.647093793047245,
397,397,397," said Holmes, strategically. ","Dear little chap! /newquote What a rosy-cheeked young rascal! Now, Jack, is there anything you would like?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9903887481174575,
398,398,398,The youth pondered for a moment.  /newquote  said he.,"I d like a shillin ,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Anaphoric,said he,0.4252000727059243,
399,399,399,NO APPEND,Nothing you would like better?,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4490281827523655,
400,400,400," the prodigy answered, after some thought.","I d like two shillin  better,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Anaphoric,the prodigy answered,0.429475600290207,
401,401,401,NO APPEND,"Here you are, then! Catch! A fine child, Mrs. Smith!",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.457193110838672,
402,402,402,NO APPEND,"Lor  bless you, sir, he is that, and forward. He gets a most too much for me to manage,  specially when my man is away days at a time.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.45069790805791926,
403,403,403," said Holmes, in a disappointed voice. ","Away, is he? /newquote I am sorry for that, for I wanted to speak to Mr. Smith.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9903774269346594,
404,404,404,NO APPEND,"He s been away since yesterday mornin , sir, and, truth to tell, I am beginnin  to feel frightened about him. But if it was about a boat, sir, maybe I could serve as well.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4299293583290932,
405,405,405,NO APPEND,I wanted to hire his steam launch.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.45578609805725345,
406,406,406,NO APPEND,"Why, bless you, sir, it is in the steam launch that he has gone. That s what puzzles me; for I know there ain t more coals in her than would take her to about Woolwich and back. If he d been away in the barge I d ha  thought nothin ; for many a time a job has taken him as far as Gravesend, and then if there was much doin  there he might ha  stayed over. But what good is a steam launch without coals?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4179180839878,
407,407,407,NO APPEND,He might have bought some at a wharf down the river.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.44451131780547065,
408,408,408,NO APPEND,"He might, sir, but it weren t his way. Many a time I ve heard him call out at the prices they charge for a few odd bags. Besides, I don t like that wooden-legged man, wi  his ugly face and outlandish talk. What did he want always knockin  about here for?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.42161216946673746,
409,409,409," said Holmes, with bland surprise.",A wooden-legged man?,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9899224415363695,
410,410,410,NO APPEND,"Yes, sir, a brown, monkey-faced chap that s called more n once for my old man. It was him that roused him up yesternight, and, what s more, my man knew he was comin , for he had steam up in the launch. I tell you straight, sir, I don t feel easy in my mind about it.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.44416205518501306,
411,411,411," said Holmes, shrugging his shoulders, ","But, my dear Mrs. Smith, /newquote You are frightening yourself about nothing. How could you possibly tell that it was the wooden-legged man who came in the night? I don t quite understand how you can be so sure.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9896557962998614,
412,412,412,NO APPEND,"His voice, sir. I knew his voice, which is kind o  thick and foggy. He tapped at the winder, about three it would be.  Show a leg, matey,  says he:  time to turn out guard.  My old man woke up Jim, that s my eldest, and away they went, without so much as a word to me. I could hear the wooden leg clackin  on the stones.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.45145119601101247,
413,413,413,NO APPEND,And was this wooden-legged man alone?,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4458977195554508,
414,414,414,NO APPEND,"Couldn t say, I am sure, sir. I didn t hear no one else.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4557529050352054,
415,415,415,NO APPEND,"I am sorry, Mrs. Smith, for I wanted a steam launch, and I have heard good reports of the Let me see, what is her name?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4511452683858345,
416,416,416,NO APPEND,"The _Aurora_, sir.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.466061682486634,
417,417,417,NO APPEND,"Ah! She s not that old green launch with a yellow line, very broad in the beam?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.46158486818520095,
418,418,418,NO APPEND,"No, indeed. She s as trim a little thing as any on the river. She s been fresh painted, black with two red streaks.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.4664724531296997,
419,419,419,NO APPEND,"Thanks. I hope that you will hear soon from Mr. Smith. I am going down the river; and if I should see anything of the _Aurora_ I shall let him know that you are uneasy. A black funnel, you say?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.44200704885901554,
420,420,420,NO APPEND,"No, sir. Black with a white band.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.47061343979643255,
421,421,421,NO APPEND,"Ah, of course. It was the sides which were black. Good-morning, Mrs. Smith. There is a boatman here with a wherry, Watson. We shall take it and cross the river.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,,0.02006091180500273,
422,422,422," said Holmes, as we sat in the sheets of the wherry, ","The main thing with people of that sort, /newquote is never to let them think that their information can be of the slightest importance to you. If you do, they will instantly shut up like an oyster. If you listen to them under protest, as it were, you are very likely to get what you want.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9884263040218846,0.3233499785299171
423,423,423, said I.,"Our course now seems pretty clear,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,said I,0.951898803731778,0.4111391815004891
424,424,424,NO APPEND,"What would you do, then?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4468457884253771,0.5434417052132969
425,425,425,NO APPEND,I would engage a launch and go down the river on the track of the _Aurora_.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.45061214258840776,0.10069900749309668
426,426,426,NO APPEND,"My dear fellow, it would be a colossal task. She may have touched at any wharf on either side of the stream between here and Greenwich. Below the bridge there is a perfect labyrinth of landing-places for miles. It would take you days and days to exhaust them, if you set about it alone.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.43711068554732013,0.10053321942959187
427,427,427,NO APPEND,"Employ the police, then.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.45809624634353113,0.10036767385215326
428,428,428,NO APPEND,"No. I shall probably call Athelney Jones in at the last moment. He is not a bad fellow, and I should not like to do anything which would injure him professionally. But I have a fancy for working it out myself, now that we have gone so far.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.44613005976142844,0.1000373091378194
429,429,429,NO APPEND,"Could we advertise, then, asking for information from wharfingers?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4606573556700837,0.09987248949192816
430,430,430,NO APPEND,"Worse and worse! Our men would know that the chase was hot at their heels, and they would be off out of the country. As it is, they are likely enough to leave, but as long as they think they are perfectly safe they will be in no hurry. Jones s energy will be of use to us there, for his view of the case is sure to push itself into the daily press, and the runaways will think that every one is off on the wrong scent.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.43683779847028104,0.4408886979100839
431,431,431," I asked, as we landed near Millbank Penitentiary.","What are we to do, then?",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,I asked,0.9295415762117576,0.42278759210853845
432,432,432,NO APPEND,"Take this hansom, drive home, have some breakfast, and get an hour s sleep. It is quite on the cards that we may be afoot to-night again. Stop at a telegraph-office, cabby! We will keep Toby, for he may be of use to us yet.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.285872126453799,0.5839699023213325
433,433,433,"We pulled up at the Great Peter Street post-office, and Holmes despatched his wire.  /newquote  he asked, as we resumed our journey.",Whom do you think that is to?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Anaphoric,he asked,0.39538037380945956,0.11740180178680922
434,434,434,NO APPEND,I am sure I don t know.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4375839449702554,0.11740180178680922
435,435,435,NO APPEND,You remember the Baker Street division of the detective police force whom I employed in the Jefferson Hope case?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.43113105102587146,0.11740180178680922
436,436,436," said I, laughing.","Well,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Holmes,0.989266785300768,
437,437,437,NO APPEND,"This is just the case where they might be invaluable. If they fail, I have other resources; but I shall try them first. That wire was to my dirty little lieutenant, Wiggins, and I expect that he and his gang will be with us before we have finished our breakfast.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4258515517018617,0.11740180178680922
438,438,438,"It was between eight and nine o clock now, and I was conscious of a strong reaction after the successive excitements of the night. I was limp and weary, befogged in mind and fatigued in body. I had not the professional enthusiasm which carried my companion on, nor could I look at the matter as a mere abstract intellectual problem. As far as the death of Bartholomew Sholto went, I had heard little good of him, and could feel no intense antipathy to his murderers. The treasure, however, was a different matter. That, or part of it, belonged rightfully to Miss Morstan. While there was a chance of recovering it I was ready to devote my life to the one object. True, if I found it it would probably put her forever beyond my reach. Yet it would be a petty and selfish love which would be influenced by such a thought as that. If Holmes could work to find the criminals, I had a tenfold stronger reason to urge me on to find the treasure.",NO QUOTE,,,,0,8,1.0,1.0,,
439,439,439,A bath at Baker Street and a complete change freshened me up wonderfully. When I came down to our room I found the breakfast laid and Homes pouring out the coffee.,NO QUOTE,,,,0,8,1.0,1.0,,
440,440,440," said he, laughing, and pointing to an open newspaper. ","Here it is, /newquote The energetic Jones and the ubiquitous reporter have fixed it up between them. But you have had enough of the case. Better have your ham and eggs first.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Anaphoric,said he,0.40874772980485485,0.11740180178680922
441,441,441,"I took the paper from him and read the short notice, which was headed ",Mysterious Business at Upper Norwood.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.46278434884205966,
442,442,442," said the _Standard_, ","About twelve o clock last night, /newquote Mr. Bartholomew Sholto, of Pondicherry Lodge, Upper Norwood, was found dead in his room under circumstances which point to foul play. As far as we can learn, no actual traces of violence were found upon Mr. Sholto s person, but a valuable collection of Indian gems which the deceased gentleman had inherited from his father has been carried off. The discovery was first made by Mr. Sherlock Holmes and Dr. Watson, who had called at the house with Mr. Thaddeus Sholto, brother of the deceased. By a singular piece of good fortune, Mr. Athelney Jones, the well-known member of the detective police force, happened to be at the Norwood Police Station, and was on the ground within half an hour of the first alarm. His trained and experienced faculties were at once directed towards the detection of the criminals, with the gratifying result that the brother, Thaddeus Sholto, has already been arrested, together with the housekeeper, Mrs. Bernstone, an Indian butler named Lal Rao, and a porter, or gatekeeper, named McMurdo. It is quite certain that the thief or thieves were well acquainted with the house, for Mr. Jones s well-known technical knowledge and his powers of minute observation have enabled him to prove conclusively that the miscreants could not have entered by the door or by the window, but must have made their way across the roof of the building, and so through a trap-door into a room which communicated with that in which the body was found. This fact, which has been very clearly made out, proves conclusively that it was no mere haphazard burglary. The prompt and energetic action of the officers of the law shows the great advantage of the presence on such occasions of a single vigorous and masterful mind. We cannot but think that it supplies an argument to those who would wish to see our detectives more decentralised, and so brought into closer and more effective touch with the cases which it is their duty to investigate.",Wooden-Legged Man,,NO MONOLOGUE,0,8,Anaphoric,he cried,0.9191559831404552,
443,443,443," said Holmes, grinning over his coffee-cup. ",Isn t it gorgeous! /newquote What do you think of it?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9900509968208107,0.06621277891576036
444,444,444,NO APPEND,I think that we have had a close shave ourselves of being arrested for the crime.,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4595577437989021,0.10683101309234988
445,445,445,NO APPEND,"So do I. I wouldn t answer for our safety now, if he should happen to have another of his attacks of energy.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4575794414955516,0.10683101309234988
446,446,446,"At this moment there was a loud ring at the bell, and I could hear Mrs. Hudson, our landlady, raising her voice in a wail of expostulation and dismay.",NO QUOTE,,,,0,8,1.0,1.0,,
447,447,447," I said, half rising, ","By heaven, Holmes, /newquote I believe that they are really after us.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,I said,0.9336501139263237,0.42001308533323034
448,448,448,NO APPEND,"No, it s not quite so bad as that. It is the unofficial force, the Baker Street irregulars.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4215399616089792,0.5507048742739982
449,449,449,"As he spoke, there came a swift pattering of naked feet upon the stairs, a clatter of high voices, and in rushed a dozen dirty and ragged little street-Arabs. There was some show of discipline among them, despite their tumultuous entry, for they instantly drew up in line and stood facing us with expectant faces. One of their number, taller and older than the others, stood forward with an air of lounging superiority which was very funny in such a disreputable little scarecrow.",NO QUOTE,,,,0,8,1.0,1.0,,
450,450,450," said he, ","Got your message, sir, /newquote and brought  em on sharp. Three bob and a tanner for tickets.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Anaphoric,said he,0.38720614066518544,
451,451,451," said Holmes, producing some silver. ","Here you are, /newquote In future they can report to you, Wiggins, and you to me. I cannot have the house invaded in this way. However, it is just as well that you should all hear the instructions. I want to find the whereabouts of a steam launch called the _Aurora_, owner Mordecai Smith, black with two red streaks, funnel black with a white band. She is down the river somewhere. I want one boy to be at Mordecai Smith s landing-stage opposite Millbank to say if the boat comes back. You must divide it out among yourselves, and do both banks thoroughly. Let me know the moment you have news. Is that all clear?",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9867918327143467,
452,452,452, said Wiggins.,"Yes, guv nor,",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Explicit,said Wiggins,0.04327246005115577,
453,453,453," He handed them a shilling each, and away they buzzed down the stairs, and I saw them a moment later streaming down the street.","The old scale of pay, and a guinea to the boy who finds the boat. Here s a day in advance. Now off you go!",Mr. Sherlock Holmes,,NO MONOLOGUE,0,8,Implicit,,0.45584781627481163,
454,454,454," said Holmes, as he rose from the table and lit his pipe. ","If the launch is above water they will find her, /newquote They can go everywhere, see everything, overhear every one. I expect to hear before evening that they have spotted her. In the meanwhile, we can do nothing but await results. We cannot pick up the broken trail until we find either the _Aurora_ or Mr. Mordecai Smith.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Explicit,said Holmes,0.9891474737421819,0.48641592446357257
455,455,455,NO APPEND,"Toby could eat these scraps, I dare say. Are you going to bed, Holmes?",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Implicit,,0.2748613622410316,0.5643994318641247
456,456,456,NO APPEND,"No; I am not tired. I have a curious constitution. I never remember feeling tired by work, though idleness exhausts me completely. I am going to smoke and to think over this queer business to which my fair client has introduced us. If ever man had an easy task, this of ours ought to be. Wooden-legged men are not so common, but the other man must, I should think, be absolutely unique.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.44289421283876224,0.5839699023213325
457,457,457,NO APPEND,That other man again!,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.45080965414760743,0.11740180178680922
458,458,458,NO APPEND,"I have no wish to make a mystery of him, to you, anyway. But you must have formed your own opinion. Now, do consider the data. Diminutive footmarks, toes never fettered by boots, naked feet, stone-headed wooden mace, great agility, small poisoned darts. What do you make of all this?",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,8,Implicit,,0.4354668909386338,0.48641592446357257
459,459,459, I exclaimed. ,A savage! /newquote Perhaps one of those Indians who were the associates of Jonathan Small.,Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,I exclaimed,0.8984278965478194,0.23185459230761246
460,460,460, said he. ,"Hardly that, /newquote When first I saw signs of strange weapons I was inclined to think so; but the remarkable character of the footmarks caused me to reconsider my views. Some of the inhabitants of the Indian Peninsula are small men, but none could have left such marks as that. The Hindoo proper has long and thin feet. The sandal-wearing Mohammedan has the great toe well separated from the others, because the thong is commonly passed between. These little darts, too, could only be shot in one way. They are from a blow-pipe. Now, then, where are we to find our savage?",A High Piping Voice,Dr. Watson,NO MONOLOGUE,0,8,Anaphoric,said he,0.42195570453207026,0.9090433662926
461,461,461, I hazarded.,"South American,",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,8,Anaphoric,I hazarded,0.9329787086205269,0.1416094350144418
462,462,462,"He stretched his hand up, and took down a bulky volume from the shelf. ","This is the first volume of a gazetteer which is now being published. It may be looked upon as the very latest authority. What have we here?  Andaman Islands, situated 340 miles to the north of Sumatra, in the Bay of Bengal.  Hum! hum! What s all this? Moist climate, coral reefs, sharks, Port Blair, convict-barracks, Rutland Island, cottonwoods Ah, here we are.  The aborigines of the Andaman Islands may perhaps claim the distinction of being the smallest race upon this earth, though some anthropologists prefer the Bushmen of Africa, the Digger Indians of America, and the Terra del Fuegians. The average height is rather below four feet, although many full-grown adults may be found who are very much smaller than this. They are a fierce, morose, and intractable people, though capable of forming most devoted friendships when their confidence has once been gained.  Mark that, Watson. Now, then, listen to this.  They are naturally hideous, having large, misshapen heads, small, fierce eyes, and distorted features. Their feet and hands, however, are remarkably small. So intractable and fierce are they that all the efforts of the British official have failed to win them over in any degree. They have always been a terror to shipwrecked crews, braining the survivors with their stone-headed clubs, or shooting them with their poisoned arrows. These massacres are invariably concluded by a cannibal feast.  Nice, amiable people, Watson! If this fellow had been left to his own unaided devices this affair might have taken an even more ghastly turn. I fancy that, even as it is, Jonathan Small would give a good deal not to have employed him.",A High Piping Voice,,NO MONOLOGUE,0,8,Anaphoric,he cried,0.7845639808051144,
