,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
637,637,637,638,NO APPEND,"I am ready, if the others are.",Emma,Mr. Knightley,NO MONOLOGUE,0,15,Implicit,,0.3982640495712591,0.0425274383627477
638,638,638,639,NO APPEND,Shall I ring the bell?,Emma,Mr. Knightley,NO MONOLOGUE,0,15,Implicit,,0.4065681145615937,0.0452766020651403
639,639,639,640,NO APPEND,"Yes, do.",Emma,Mr. Knightley,NO MONOLOGUE,0,15,Implicit,,0.4318243712622109,0.0545737785203028
644,644,644,645,NO APPEND,"I am very much astonished, Mr. Elton. This to _me_! you forget yourself--you take me for my friend--any message to Miss Smith I shall be happy to deliver; but no more of this to _me_, if you please.",Emma,Mr. Knightley,NO MONOLOGUE,0,15,Anaphoric,she replied,0.6062150530630575,0.0875174386625623
645,645,645,646,"--And he repeated her words with such assurance of accent, such boastful pretence of amazement, that she could not help replying with quickness,",Miss Smith!--message to Miss Smith!--What could she possibly mean!,Emma,Mr. Knightley,NO MONOLOGUE,0,15,Implicit,,0.4341821253669438,0.0776034367127921
646,646,646,647,NO APPEND,"Mr. Elton, this is the most extraordinary conduct! and I can account for it only in one way; you are not yourself, or you could not speak either to me, or of Harriet, in such a manner. Command yourself enough to say no more, and I will endeavour to forget it.",Emma,Harriet Smith,NO MONOLOGUE,0,15,Anaphoric,she could not help replying,0.5981480194130615,0.4319567436699025
649,649,649,650,NO APPEND,"It is impossible for me to doubt any longer. You have made yourself too clear. Mr. Elton, my astonishment is much beyond any thing I can express. After such behaviour, as I have witnessed during the last month, to Miss Smith--such attentions as I have been in the daily habit of observing--to be addressing me in this manner--this is an unsteadiness of character, indeed, which I had not supposed possible! Believe me, sir, I am far, very far, from gratified in being the object of such professions.",Emma,Mr. Elton,NO MONOLOGUE,0,15,Anaphoric,she thought more of his inconstancy and presumption and with fewer struggles for politeness replied,0.6032359604740213,0.2703303924858386
650,650,650,651," cried Mr. Elton, ","Good Heaven! /newquote what can be the meaning of this?--Miss Smith!--I never thought of Miss Smith in the whole course of my existence--never paid her any attentions, but as your friend: never cared whether she were dead or alive, but as your friend. If she has fancied otherwise, her own wishes have misled her, and I am very sorry--extremely sorry--But, Miss Smith, indeed!--Oh! Miss Woodhouse! who can think of Miss Smith, when Miss Woodhouse is near! No, upon my honour, there is no unsteadiness of character. I have thought only of you. I protest against having paid the smallest attention to any one else. Every thing that I have said or done, for many weeks past, has been with the sole view of marking my adoration of yourself. You cannot really, seriously, doubt it. No!--(in an accent meant to be insinuating)--I am sure you have seen and understood me.",Mr. Elton,Harriet Smith,NO MONOLOGUE,0,15,Explicit,cried Mr Elton,0.9901273852336148,0.47058624950763
652,652,652,653,NO APPEND,Charming Miss Woodhouse! allow me to interpret this interesting silence. It confesses that you have long understood me.,Mr. Frank Churchill,Emma,NO MONOLOGUE,0,15,Anaphoric,he joyously exclaimed,0.1065706842657849,0.2972454964939827
653,653,653,654," cried Emma, ","No, sir, /newquote it confesses no such thing. So far from having long understood you, I have been in a most complete error with respect to your views, till this moment. As to myself, I am very sorry that you should have been giving way to any feelings--Nothing could be farther from my wishes--your attachment to my friend Harriet--your pursuit of her, (pursuit, it appeared,) gave me great pleasure, and I have been very earnestly wishing you success: but had I supposed that she were not your attraction to Hartfield, I should certainly have thought you judged ill in making your visits so frequent. Am I to believe that you have never sought to recommend yourself particularly to Miss Smith?--that you have never thought seriously of her?",Emma,Mr. Frank Churchill,NO MONOLOGUE,0,15,Explicit,cried Emma,0.9942196740145638,0.1689392429348244
654,654,654,655," cried he, affronted in his turn: ","Never, madam, /newquote never, I assure you. _I_ think seriously of Miss Smith!--Miss Smith is a very good sort of girl; and I should be happy to see her respectably settled. I wish her extremely well: and, no doubt, there are men who might not object to--Every body has their level: but as for myself, I am not, I think, quite so much at a loss. I need not so totally despair of an equal alliance, as to be addressing myself to Miss Smith!--No, madam, my visits to Hartfield have been for yourself only; and the encouragement I received--",Mr. Knightley,Emma,NO MONOLOGUE,0,15,Anaphoric,cried he,0.0943269652095843,0.551124910996647
655,655,655,656,NO APPEND,"Encouragement!--I give you encouragement!--Sir, you have been entirely mistaken in supposing it. I have seen you only as the admirer of my friend. In no other light could you have been more to me than a common acquaintance. I am exceedingly sorry: but it is well that the mistake ends where it does. Had the same behaviour continued, Miss Smith might have been led into a misconception of your views; not being aware, probably, any more than myself, of the very great inequality which you are so sensible of. But, as it is, the disappointment is single, and, I trust, will not be lasting. I have no thoughts of matrimony at present.",Emma,Harriet Smith,NO MONOLOGUE,0,15,Implicit,,0.3881819407434702,0.503069108213724
661,661,661,662,"The picture!--How eager he had been about the picture!--and the charade!--and an hundred other circumstances;--how clearly they had seemed to point at Harriet. To be sure, the charade, with its  /newquote --but then the  /newquote --in fact it suited neither; it was a jumble without taste or truth. Who could have seen through such thick-headed nonsense?",ready wit /newquote soft eyes,Emma,Harriet Smith,NO MONOLOGUE,0,16,Implicit,,0.442568441231375,0.0912442022844857
676,676,676,677,NO APPEND,"Ah! Mr. Knightley, why do not you stay at home like poor Mr. Elton?",Mr. Frank Churchill,Mr. Knightley,NO MONOLOGUE,0,16,Anaphoric,him say to Mr Knightley,0.1813461889036037,0.2404831146648401
693,693,693,694,"Mr. Frank Churchill did not come. When the time proposed drew near, Mrs. Weston's fears were justified in the arrival of a letter of excuse. For the present, he could not be spared, to his ",very great mortification and regret; but still he looked forward with the hope of coming to Randalls at no distant period.,Harriet Smith,Emma,NO MONOLOGUE,0,18,Explicit,Harriet unchecked ran eagerly through what she had to tell,0.9976498405985508,0.2174781299325794
698,698,698,699," said Mr. Knightley, coolly; ","The Churchills are very likely in fault, /newquote but I dare say he might come if he would.",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Explicit,said Mr Knightley,0.9895344654888242,0.3729084516939208
699,699,699,700,NO APPEND,I do not know why you should say so. He wishes exceedingly to come; but his uncle and aunt will not spare him.,Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4195173704486482,0.2655093470336005
700,700,700,701,NO APPEND,"I cannot believe that he has not the power of coming, if he made a point of it. It is too unlikely, for me to believe it without proof.",Emma,Harriet Smith,NO MONOLOGUE,0,18,Implicit,,0.4259598605012366,0.0753936444966081
701,701,701,702,NO APPEND,"How odd you are! What has Mr. Frank Churchill done, to make you suppose him such an unnatural creature?",Emma,Harriet Smith,NO MONOLOGUE,0,18,Implicit,,0.4385918724982787,0.0870209537734753
702,702,702,703,NO APPEND,"I am not supposing him at all an unnatural creature, in suspecting that he may have learnt to be above his connexions, and to care very little for any thing but his own pleasure, from living with those who have always set him the example of it. It is a great deal more natural than one could wish, that a young man, brought up by those who are proud, luxurious, and selfish, should be proud, luxurious, and selfish too. If Frank Churchill had wanted to see his father, he would have contrived it between September and January. A man at his age--what is he?--three or four-and-twenty--cannot be without the means of doing as much as that. It is impossible.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3923945540923453,0.0571652356831317
703,703,703,704,NO APPEND,"That's easily said, and easily felt by you, who have always been your own master. You are the worst judge in the world, Mr. Knightley, of the difficulties of dependence. You do not know what it is to have tempers to manage.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3969361182028664,0.3052436056530538
704,704,704,705,NO APPEND,"It is not to be conceived that a man of three or four-and-twenty should not have liberty of mind or limb to that amount. He cannot want money--he cannot want leisure. We know, on the contrary, that he has so much of both, that he is glad to get rid of them at the idlest haunts in the kingdom. We hear of him for ever at some watering-place or other. A little while ago, he was at Weymouth. This proves that he can leave the Churchills.",Emma,Mrs. Weston,NO MONOLOGUE,0,18,Implicit,,0.4144791084099395,0.0530853444248293
705,705,705,706,NO APPEND,"Yes, sometimes he can.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4212820640314916,0.0719403355645921
706,706,706,707,NO APPEND,And those times are whenever he thinks it worth his while; whenever there is any temptation of pleasure.,Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.250475173558553,0.0836721417285765
707,707,707,708,NO APPEND,"It is very unfair to judge of any body's conduct, without an intimate knowledge of their situation. Nobody, who has not been in the interior of a family, can say what the difficulties of any individual of that family may be. We ought to be acquainted with Enscombe, and with Mrs. Churchill's temper, before we pretend to decide upon what her nephew can do. He may, at times, be able to do a great deal more than he can at others.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.2337960416236393,0.3235011816592315
708,708,708,709,NO APPEND,"There is one thing, Emma, which a man can always do, if he chuses, and that is, his duty; not by manoeuvring and finessing, but by vigour and resolution. It is Frank Churchill's duty to pay this attention to his father. He knows it to be so, by his promises and messages; but if he wished to do it, it might be done. A man who felt rightly would say at once, simply and resolutely, to Mrs. Churchill--'Every sacrifice of mere pleasure you will always find me ready to make to your convenience; but I must go and see my father immediately. I know he would be hurt by my failing in such a mark of respect to him on the present occasion. I shall, therefore, set off to-morrow.'--If he would say so to her at once, in the tone of decision becoming a man, there would be no opposition made to his going.",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Implicit,,0.1726829449465959,0.7723446079558808
709,709,709,710," said Emma, laughing; ","No, /newquote but perhaps there might be some made to his coming back again. Such language for a young man entirely dependent, to use!--Nobody but you, Mr. Knightley, would imagine it possible. But you have not an idea of what is requisite in situations directly opposite to your own. Mr. Frank Churchill to be making such a speech as that to the uncle and aunt, who have brought him up, and are to provide for him!--Standing up in the middle of the room, I suppose, and speaking as loud as he could!--How can you imagine such conduct practicable?",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Explicit,said Emma,0.9934126313818724,0.9706657680076904
710,710,710,711,NO APPEND,"Depend upon it, Emma, a sensible man would find no difficulty in it. He would feel himself in the right; and the declaration--made, of course, as a man of sense would make it, in a proper manner--would do him more good, raise him higher, fix his interest stronger with the people he depended on, than all that a line of shifts and expedients can ever do. Respect would be added to affection. They would feel that they could trust him; that the nephew who had done rightly by his father, would do rightly by them; for they know, as well as he does, as well as all the world must know, that he ought to pay this visit to his father; and while meanly exerting their power to delay it, are in their hearts not thinking the better of him for submitting to their whims. Respect for right conduct is felt by every body. If he would act in this sort of manner, on principle, consistently, regularly, their little minds would bend to his.",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Implicit,,0.1759433113826011,0.7749773018407897
711,711,711,712,NO APPEND,"I rather doubt that. You are very fond of bending little minds; but where little minds belong to rich people in authority, I think they have a knack of swelling out, till they are quite as unmanageable as great ones. I can imagine, that if you, as you are, Mr. Knightley, were to be transported and placed all at once in Mr. Frank Churchill's situation, you would be able to say and do just what you have been recommending for him; and it might have a very good effect. The Churchills might not have a word to say in return; but then, you would have no habits of early obedience and long observance to break through. To him who has, it might not be so easy to burst forth at once into perfect independence, and set all their claims on his gratitude and regard at nought. He may have as strong a sense of what would be right, as you can have, without being so equal, under particular circumstances, to act up to it.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3582617335250521,0.8641864628053214
712,712,712,713,NO APPEND,"Then it would not be so strong a sense. If it failed to produce equal exertion, it could not be an equal conviction.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3680233343366388,0.0575246470396634
713,713,713,714,NO APPEND,"Oh, the difference of situation and habit! I wish you would try to understand what an amiable young man may be likely to feel in directly opposing those, whom as child and boy he has been looking up to all his life.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3786500116826207,0.0520014659630266
714,714,714,715,NO APPEND,"Our amiable young man is a very weak young man, if this be the first occasion of his carrying through a resolution to do right against the will of others. It ought to have been a habit with him by this time, of following his duty, instead of consulting expediency. I can allow for the fears of the child, but not of the man. As he became rational, he ought to have roused himself and shaken off all that was unworthy in their authority. He ought to have opposed the first attempt on their side to make him slight his father. Had he begun as he ought, there would have been no difficulty now.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3944958891736702,0.0550806637419
715,715,715,716, cried Emma; ,"We shall never agree about him, /newquote but that is nothing extraordinary. I have not the least idea of his being a weak young man: I feel sure that he is not. Mr. Weston would not be blind to folly, though in his own son; but he is very likely to have a more yielding, complying, mild disposition than would suit your notions of man's perfection. I dare say he has; and though it may cut him off from some advantages, it will secure him many others.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Explicit,cried Emma,0.9946529498845904,0.0558768848861648
716,716,716,717,NO APPEND,"Yes; all the advantages of sitting still when he ought to move, and of leading a life of mere idle pleasure, and fancying himself extremely expert in finding excuses for it. He can sit down and write a fine flourishing letter, full of professions and falsehoods, and persuade himself that he has hit upon the very best method in the world of preserving peace at home and preventing his father's having any right to complain. His letters disgust me.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3941120539715087,0.0558768848861648
717,717,717,718,NO APPEND,Your feelings are singular. They seem to satisfy every body else.,Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4028622850970013,0.26377604935644
718,718,718,719,NO APPEND,"I suspect they do not satisfy Mrs. Weston. They hardly can satisfy a woman of her good sense and quick feelings: standing in a mother's place, but without a mother's affection to blind her. It is on her account that attention to Randalls is doubly due, and she must doubly feel the omission. Had she been a person of consequence herself, he would have come I dare say; and it would not have signified whether he did or no. Can you think your friend behindhand in these sort of considerations? Do you suppose she does not often say all this to herself? No, Emma, your amiable young man can be amiable only in French, not in English. He may be very 'amiable,' have very good manners, and be very agreeable; but he can have no English delicacy towards the feelings of other people: nothing really amiable about him.",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Implicit,,0.1963068410919813,0.8230756671551829
719,719,719,720,NO APPEND,You seem determined to think ill of him.,Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.3956041984434367,0.71662173192974
720,720,720,721," replied Mr. Knightley, rather displeased; ","Me!--not at all, /newquote I do not want to think ill of him. I should be as ready to acknowledge his merits as any other man; but I hear of none, except what are merely personal; that he is well-grown and good-looking, with smooth, plausible manners.",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Explicit,replied Mr Knightley,0.9952118012113476,0.5982923616227611
721,721,721,722,NO APPEND,"Well, if he have nothing else to recommend him, he will be a treasure at Highbury. We do not often look upon fine young men, well-bred and agreeable. We must not be nice and ask for all the virtues into the bargain. Cannot you imagine, Mr. Knightley, what a _sensation_ his coming will produce? There will be but one subject throughout the parishes of Donwell and Highbury; but one interest--one object of curiosity; it will be all Mr. Frank Churchill; we shall think and speak of nobody else.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4200166479644973,0.8372319465897171
722,722,722,723,NO APPEND,"You will excuse my being so much over-powered. If I find him conversable, I shall be glad of his acquaintance; but if he is only a chattering coxcomb, he will not occupy much of my time or thoughts.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4167672919826802,0.0406609065925198
723,723,723,724,NO APPEND,"My idea of him is, that he can adapt his conversation to the taste of every body, and has the power as well as the wish of being universally agreeable. To you, he will talk of farming; to me, of drawing or music; and so on to every body, having that general information on all subjects which will enable him to follow the lead, or take the lead, just as propriety may require, and to speak extremely well on each; that is my idea of him.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4258747307140935,0.2550193041265385
724,724,724,725," said Mr. Knightley warmly, ","And mine, /newquote is, that if he turn out any thing like it, he will be the most insufferable fellow breathing! What! at three-and-twenty to be the king of his company--the great man--the practised politician, who is to read every body's character, and make every body's talents conduce to the display of his own superiority; to be dispensing his flatteries around, that he may make all appear like fools compared with himself! My dear Emma, your own good sense could not endure such a puppy when it came to the point.",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Explicit,said Mr Knightley,0.9943478670125768,0.8241677005102627
725,725,725,726," cried Emma, ","I will say no more about him, /newquote you turn every thing to evil. We are both prejudiced; you against, I for him; and we have no chance of agreeing till he is really here.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Explicit,cried Emma,0.9951658655099332,0.3649808391654214
726,726,726,727,NO APPEND,Prejudiced! I am not prejudiced.,Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4251494820981217,0.0732096718037483
727,727,727,728,NO APPEND,"But I am very much, and without being at all ashamed of it. My love for Mr. and Mrs. Weston gives me a decided prejudice in his favour.",Emma,Mr. Knightley,NO MONOLOGUE,0,18,Implicit,,0.4270959093591826,0.300673390166977
728,728,728,729," said Mr. Knightley, with a degree of vexation, which made Emma immediately talk of something else, though she could not comprehend why he should be angry.","He is a person I never think of from one month's end to another,",Mr. Knightley,Emma,NO MONOLOGUE,0,18,Explicit,said Mr Knightley,0.995912296251993,0.3887790288936908
731,731,731,732,"Emma and Harriet had been walking together one morning, and, in Emma's opinion, had been talking enough of Mr. Elton for that day. She could not think that Harriet's solace or her own sins required more; and she was therefore industriously getting rid of the subject as they returned;--but it burst out again when she thought she had succeeded, and after speaking some time of what the poor must suffer in winter, and receiving no other answer than a very plaintive-- /newquote  she found something else must be done.",Mr. Elton is so good to the poor!,Emma,Mr. Knightley,NO MONOLOGUE,0,19,Implicit,,0.4045402773296097,0.0701762596250012
778,778,778,779,"These were charming feelings--but not lasting. Before she had committed herself by any public profession of eternal friendship for Jane Fairfax, or done more towards a recantation of past prejudices and errors, than saying to Mr. Knightley,  /newquote  Jane had spent an evening at Hartfield with her grandmother and aunt, and every thing was relapsing much into its usual state. Former provocations reappeared. The aunt was as tiresome as ever; more tiresome, because anxiety for her health was now added to admiration of her powers; and they had to listen to the description of exactly how little bread and butter she ate for breakfast, and how small a slice of mutton for dinner, as well as to see exhibitions of new caps and new workbags for her mother and herself; and Jane's offences rose again. They had music; Emma was obliged to play; and the thanks and praise which necessarily followed appeared to her an affectation of candour, an air of greatness, meaning only to shew off in higher style her own very superior performance. She was, besides, which was the worst of all, so cold, so cautious! There was no getting at her real opinion. Wrapt up in a cloak of politeness, she seemed determined to hazard nothing. She was disgustingly, was suspiciously reserved.",She certainly is handsome; she is better than handsome!,Emma,Jane Fairfax,NO MONOLOGUE,0,20,Anaphoric,she had committed herself by any public profession of eternal friendship for Jane Fairfax or done more towards a recantation of past prejudices and errors than saying to Mr Knightley,0.4827796112613767,0.0379021793590292
832,832,832,833,"The shower was heavy, but short; and it had not been over five minutes, when in came Harriet, with just the heated, agitated look which hurrying thither with a full heart was likely to give; and the  /newquote  which instantly burst forth, had all the evidence of corresponding perturbation. As the blow was given, Emma felt that she could not now shew greater kindness than in listening; and Harriet, unchecked, ran eagerly through what she had to tell.  /newquote --Ford's was the principal woollen-draper, linen-draper, and haberdasher's shop united; the shop first in size and fashion in the place.--","Oh! Miss Woodhouse, what do you think has happened! /newquote She had set out from Mrs. Goddard's half an hour ago--she had been afraid it would rain--she had been afraid it would pour down every moment--but she thought she might get to Hartfield first--she had hurried on as fast as possible; but then, as she was passing by the house where a young woman was making up a gown for her, she thought she would just step in and see how it went on; and though she did not seem to stay half a moment there, soon after she came out it began to rain, and she did not know what to do; so she ran on directly, as fast as she could, and took shelter at Ford's. /newquote And so, there she had set, without an idea of any thing in the world, full ten minutes, perhaps--when, all of a sudden, who should come in--to be sure it was so very odd!--but they always dealt at Ford's--who should come in, but Elizabeth Martin and her brother!--Dear Miss Woodhouse! only think. I thought I should have fainted. I did not know what to do. I was sitting near the door--Elizabeth saw me directly; but he did not; he was busy with the umbrella. I am sure she saw me, but she looked away directly, and took no notice; and they both went to quite the farther end of the shop; and I kept sitting near the door!--Oh! dear; I was so miserable! I am sure I must have been as white as my gown. I could not go away you know, because of the rain; but I did so wish myself anywhere in the world but there.--Oh! dear, Miss Woodhouse--well, at last, I fancy, he looked round and saw me; for instead of going on with her buyings, they began whispering to one another. I am sure they were talking of me; and I could not help thinking that he was persuading her to speak to me--(do you think he was, Miss Woodhouse?)--for presently she came forward--came quite up to me, and asked me how I did, and seemed ready to shake hands, if I would. She did not do any of it in the same way that she used; I could see she was altered; but, however, she seemed to _try_ to be very friendly, and we shook hands, and stood talking some time; but I know no more what I said--I was in such a tremble!--I remember she said she was sorry we never met now; which I thought almost too kind! Dear, Miss Woodhouse, I was absolutely miserable! By that time, it was beginning to hold up, and I was determined that nothing should stop me from getting away--and then--only think!--I found he was coming up towards me too--slowly you know, and as if he did not quite know what to do; and so he came and spoke, and I answered--and I stood for a minute, feeling dreadfully, you know, one can't tell how; and then I took courage, and said it did not rain, and I must go; and so off I set; and I had not got three yards from the door, when he came after me, only to say, if I was going to Hartfield, he thought I had much better go round by Mr. Cole's stables, for I should find the near way quite floated by this rain. Oh! dear, I thought it would have been the death of me! So I said, I was very much obliged to him: you know I could not do less; and then he went back to Elizabeth, and I came round by the stables--I believe I did--but I hardly knew where I was, or any thing about it. Oh! Miss Woodhouse, I would rather done any thing than have it happen: and yet, you know, there was a sort of satisfaction in seeing him behave so pleasantly and so kindly. And Elizabeth, too. Oh! Miss Woodhouse, do talk to me and make me comfortable again.",Harriet Smith,Emma,NO MONOLOGUE,0,21,Explicit,Harriet unchecked ran eagerly through what she had to tell,0.9937481321094076,0.4142599126831154
835,835,835,836, said she; ,"It might be distressing, for the moment, /newquote but you seem to have behaved extremely well; and it is over--and may never--can never, as a first meeting, occur again, and therefore you need not think about it.",Emma,Harriet Smith,NO MONOLOGUE,0,21,Anaphoric,said she,0.5910368849937121,0.2340738546996527
836,836,836,837,"Harriet said,  /newquote  and she  /newquote  but still she talked of it--still she could talk of nothing else; and Emma, at last, in order to put the Martins out of her head, was obliged to hurry on the news, which she had meant to give with so much tender caution; hardly knowing herself whether to rejoice or be angry, ashamed or only amused, at such a state of mind in poor Harriet--such a conclusion of Mr. Elton's importance with her!","very true, /newquote would not think about it;",Harriet Smith,Emma,NO MONOLOGUE,0,21,Explicit,Harriet said,0.9949268689120032,0.4049717983702416
857,857,857,858,It was a good scheme; but on driving to the door they heard that neither  /newquote  they had both been out some time; the man believed they were gone to Hartfield.,master nor mistress was at home;,Mr. Elton,Emma,NO MONOLOGUE,0,23,Anaphoric,he soon added,0.1327190799014075,0.36021929122182
858,858,858,859," cried Emma, as they turned away.  /newquote  And she leaned back in the corner, to indulge her murmurs, or to reason them away; probably a little of both--such being the commonest process of a not ill-disposed mind. Presently the carriage stopt; she looked up; it was stopt by Mr. and Mrs. Weston, who were standing to speak to her. There was instant pleasure in the sight of them, and still greater pleasure was conveyed in sound--for Mr. Weston immediately accosted her with,","This is too bad, /newquote And now we shall just miss them; too provoking!--I do not know when I have been so disappointed.",Emma,Mr. Elton,NO MONOLOGUE,0,23,Explicit,cried Emma,0.9953693005048908,0.1253737914513529
869,869,869,870,"--was a question, however, which did not augur much.",Will Mr. Frank Churchill pass through Bath as well as Oxford?,Emma,Mr. Weston,NO MONOLOGUE,0,23,Implicit,,0.4280075889081379,0.1742206329914049
879,879,879,880,"Their subjects in general were such as belong to an opening acquaintance. On his side were the inquiries,--","Was she a horsewoman?--Pleasant rides?--Pleasant walks?--Had they a large neighbourhood?--Highbury, perhaps, afforded society enough?--There were several very pretty houses in and about it.--Balls--had they balls?--Was it a musical society?",Emma,Mrs. Weston,NO MONOLOGUE,0,23,Implicit,,0.4360360247703342,0.0536328726540515
880,880,880,881,"But when satisfied on all these points, and their acquaintance proportionably advanced, he contrived to find an opportunity, while their two fathers were engaged with each other, of introducing his mother-in-law, and speaking of her with so much handsome praise, so much warm admiration, so much gratitude for the happiness she secured to his father, and her very kind reception of himself, as was an additional proof of his knowing how to please--and of his certainly thinking it worth while to try to please her. He did not advance a word of praise beyond what she knew to be thoroughly deserved by Mrs. Weston; but, undoubtedly he could know very little of the matter. He understood what would be welcome; he could be sure of little else.  /newquote  he said, ","His father's marriage, /newquote had been the wisest measure, every friend must rejoice in it; and the family from whom he had received such a blessing must be ever considered as having conferred the highest obligation on him.",Emma,Mrs. Weston,NO MONOLOGUE,0,23,Implicit,,0.3397489519367052,0.0548504826358167
882,882,882,883, said he; ,"Elegant, agreeable manners, I was prepared for, /newquote but I confess that, considering every thing, I had not expected more than a very tolerably well-looking woman of a certain age; I did not know that I was to find a pretty young woman in Mrs. Weston.",Mr. Frank Churchill,Emma,NO MONOLOGUE,0,23,Anaphoric,said he,0.2224232784074151,0.3481834060934083
883,883,883,884,  said Emma; ,"You cannot see too much perfection in Mrs. Weston for my feelings, /newquote were you to guess her to be _eighteen_, I should listen with pleasure; but _she_ would be ready to quarrel with you for using such words. Don't let her imagine that you have spoken of her as a pretty young woman.",Emma,Mr. Frank Churchill,NO MONOLOGUE,0,23,Explicit,said Emma,0.99448287502426,0.1567323431212036
884,884,884,885, he replied; ,"I hope I should know better, /newquote no, depend upon it, (with a gallant bow,) that in addressing Mrs. Weston I should understand whom I might praise without any danger of being thought extravagant in my terms.",Mr. Knightley,Emma,NO MONOLOGUE,0,23,Anaphoric,he replied,0.0907070349560815,0.4067845350823316
895,895,895,896,"He agreed to it, but with so quiet a  /newquote  as inclined her almost to doubt his real concurrence; and yet there must be a very distinct sort of elegance for the fashionable world, if Jane Fairfax could be thought only ordinarily gifted with it.","Yes,",Emma,Mrs. Weston,NO MONOLOGUE,0,23,Implicit,,0.3770369177382069,0.0390613925298506
923,923,923,924,NO APPEND,Yes--(rather hesitatingly)--I believe I do.,Emma,Mrs. Weston,NO MONOLOGUE,0,24,Implicit,,0.3956596306215513,0.084896660385631
925,925,925,926," said Emma, ","I certainly do forget to think of _her_, /newquote as having ever been any thing but my friend and my dearest friend.",Emma,Mrs. Weston,NO MONOLOGUE,0,24,Explicit,said Emma,0.9951442555362352,0.427688934729354
948,948,948,949,"There was one person among his new acquaintance in Surry, not so leniently disposed. In general he was judged, throughout the parishes of Donwell and Highbury, with great candour; liberal allowances were made for the little excesses of such a handsome young man--one who smiled so often and bowed so well; but there was one spirit among them not to be softened, from its power of censure, by bows or smiles--Mr. Knightley. The circumstance was told him at Hartfield; for the moment, he was silent; but Emma heard him almost immediately afterwards say to himself, over a newspaper he held in his hand,  /newquote  She had half a mind to resent; but an instant's observation convinced her that it was really said only to relieve his own feelings, and not meant to provoke; and therefore she let it pass.","Hum! just the trifling, silly fellow I took him for.",Mr. Frank Churchill,Emma,NO MONOLOGUE,0,25,Anaphoric,him almost immediately afterwards say to himself,0.2319172177224416,0.3406556339265549
951,951,951,952,"But she had made up her mind how to meet this presumption so many weeks before it appeared, that when the insult came at last, it found her very differently affected. Donwell and Randalls had received their invitation, and none had come for her father and herself; and Mrs. Weston's accounting for it with  /newquote  was not quite sufficient. She felt that she should like to have had the power of refusal; and afterwards, as the idea of the party to be assembled there, consisting precisely of those whose society was dearest to her, occurred again and again, she did not know that she might not have been tempted to accept. Harriet was to be there in the evening, and the Bateses. They had been speaking of it as they walked about Highbury the day before, and Frank Churchill had most earnestly lamented her absence. Might not the evening end in a dance? had been a question of his. The bare possibility of it acted as a farther irritation on her spirits; and her being left in solitary grandeur, even supposing the omission to be intended as a compliment, was but poor comfort.","I suppose they will not take the liberty with you; they know you do not dine out,",Mrs. Weston,Emma,NO MONOLOGUE,0,25,Explicit,Mrs Westons accounting for it with,0.9329041131146832,0.351686803307909
969,969,969,970,NO APPEND,"I do not know whether it ought to be so, but certainly silly things do cease to be silly if they are done by sensible people in an impudent way. Wickedness is always wickedness, but folly is not always folly.--It depends upon the character of those who handle it. Mr. Knightley, he is _not_ a trifling, silly young man. If he were, he would have done this differently. He would either have gloried in the achievement, or been ashamed of it. There would have been either the ostentation of a coxcomb, or the evasions of a mind too weak to defend its own vanities.--No, I am perfectly sure that he is not trifling or silly.",Emma,Mr. Knightley,NO MONOLOGUE,0,26,Explicit,Emma thus moralised to herself,0.9949531756909422,0.2803495963872954
974,974,974,975, said she; ,"This is coming as you should do, /newquote like a gentleman.--I am quite glad to see you.",Emma,Mr. Knightley,NO MONOLOGUE,0,26,Anaphoric,said she,0.6159547182865089,0.0553454786229257
