,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
267,267,267,268,NO APPEND,I cannot believe it.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5864270669755749,0.1317607980706633
268,268,268,269,NO APPEND,"Oh! Lord, it would be the saving of thousands. There is not the hundredth part of the wine consumed in this kingdom that there ought to be. Our foggy climate wants help.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.4766302746072008,0.1317607980706633
269,269,269,270,NO APPEND,And yet I have heard that there is a great deal of wine drunk in Oxford.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5485202409925277,0.2499577968317042
270,270,270,271,NO APPEND,"Oxford! There is no drinking at Oxford now, I assure you. Nobody drinks there. You would hardly meet with a man who goes beyond his four pints at the utmost. Now, for instance, it was reckoned a remarkable thing, at the last party in my rooms, that upon an average we cleared about five pints a head. It was looked upon as something out of the common way. _Mine_ is famous good stuff, to be sure. You would not often meet with anything like it in Oxford and that may account for it. But this will just give you a notion of the general rate of drinking there.",Henry Tilney,Catherine Morland,NO MONOLOGUE,0,9,Implicit,,0.2867052136593376,0.5827227591620838
271,271,271,272," said Catherine warmly, ","Yes, it does give a notion, /newquote and that is, that you all drink a great deal more wine than I thought you did. However, I am sure James does not drink so much.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Explicit,said Catherine,0.988611974543918,0.2411228957484871
273,273,273,274,"Thorpe s ideas then all reverted to the merits of his own equipage, and she was called on to admire the spirit and freedom with which his horse moved along, and the ease which his paces, as well as the excellence of the springs, gave the motion of the carriage. She followed him in all his admiration as well as she could. To go before or beyond him was impossible. His knowledge and her ignorance of the subject, his rapidity of expression, and her diffidence of herself put that out of her power; she could strike out nothing new in commendation, but she readily echoed whatever he chose to assert, and it was finally settled between them without any difficulty that his equipage was altogether the most complete of its kind in England, his carriage the neatest, his horse the best goer, and himself the best coachman.  /newquote  said Catherine, venturing after some time to consider the matter as entirely decided, and to offer some little variation on the subject, ","You do not really think, Mr. Thorpe, /newquote that James s gig will break down?",Catherine Morland,John Thorpe,NO MONOLOGUE,0,9,Explicit,said Catherine,0.991114005405784,0.1572986200533192
274,274,274,275,NO APPEND,"Break down! Oh! Lord! Did you ever see such a little tittuppy thing in your life? There is not a sound piece of iron about it. The wheels have been fairly worn out these ten years at least and as for the body! Upon my soul, you might shake it to pieces yourself with a touch. It is the most devilish little rickety business I ever beheld! Thank God! we have got a better. I would not be bound to go two miles in it for fifty thousand pounds.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.2540747720710538,0.1317607980706633
275,275,275,276," cried Catherine, quite frightened. ","Good heavens! /newquote Then pray let us turn back; they will certainly meet with an accident if we go on. Do let us turn back, Mr. Thorpe; stop and speak to my brother, and tell him how very unsafe it is.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Explicit,cried Catherine,0.9870680168246296,0.1317607980706633
276,276,276,277,NO APPEND,"Unsafe! Oh, lord! What is there in that? They will only get a roll if it does break down; and there is plenty of dirt; it will be excellent falling. Oh, curse it! The carriage is safe enough, if a man knows how to drive it; a thing of that sort in good hands will last above twenty years after it is fairly worn out. Lord bless you! I would undertake for five pounds to drive it to York and back again, without losing a nail.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.2620468398297431,0.1317607980706633
280,280,280,281,"Catherine found Mrs. Allen just returned from all the busy idleness of the morning, and was immediately greeted with,  /newquote  a truth which she had no greater inclination than power to dispute; ","Well, my dear, here you are, /newquote and I hope you have had a pleasant airing?",Mrs. Allen,Catherine Morland,NO MONOLOGUE,0,9,Explicit,Catherine found Mrs Allen just returned from all the busy idleness of the morning and was immediately greeted,0.9168652062887868,0.6012469531538795
281,281,281,282,NO APPEND,"Yes, ma am, I thank you; we could not have had a nicer day.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5105958049602675,0.1317607980706633
282,282,282,283,NO APPEND,So Mrs. Thorpe said; she was vastly pleased at your all going.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5083679449144819,0.1317607980706633
283,283,283,284,NO APPEND,"You have seen Mrs. Thorpe, then?",Catherine Morland,John Thorpe,NO MONOLOGUE,0,9,Implicit,,0.5301267420371372,0.2043815261669963
284,284,284,285,NO APPEND,"Yes, I went to the pump-room as soon as you were gone, and there I met her, and we had a great deal of talk together. She says there was hardly any veal to be got at market this morning, it is so uncommonly scarce.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.3960052505008337,0.1317607980706633
285,285,285,286,NO APPEND,Did you see anybody else of our acquaintance?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5327611921055663,0.1317607980706633
286,286,286,287,NO APPEND,"Yes; we agreed to take a turn in the Crescent, and there we met Mrs. Hughes, and Mr. and Miss Tilney walking with her.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.4766259976414371,0.1141363661400861
287,287,287,288,NO APPEND,Did you indeed? And did they speak to you?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5276272147785126,0.1030989756824345
288,288,288,289,NO APPEND,"Yes, we walked along the Crescent together for half an hour. They seem very agreeable people. Miss Tilney was in a very pretty spotted muslin, and I fancy, by what I can learn, that she always dresses very handsomely. Mrs. Hughes talked to me a great deal about the family.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.3567298230602423,0.0977234348201952
289,289,289,290,NO APPEND,And what did she tell you of them?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5286460985648107,0.08931840592745
290,290,290,291,NO APPEND,Oh! A vast deal indeed; she hardly talked of anything else.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5689013864397989,0.0807681408329017
291,291,291,292,NO APPEND,Did she tell you what part of Gloucestershire they come from?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5672251833275584,0.0806475409032659
292,292,292,293,NO APPEND,"Yes, she did; but I cannot recollect now. But they are very good kind of people, and very rich. Mrs. Tilney was a Miss Drummond, and she and Mrs. Hughes were schoolfellows; and Miss Drummond had a very large fortune; and, when she married, her father gave her twenty thousand pounds, and five hundred to buy wedding-clothes. Mrs. Hughes saw all the clothes after they came from the warehouse.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.2973269672621029,0.0806475409032659
293,293,293,294,NO APPEND,And are Mr. and Mrs. Tilney in Bath?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.5880551946511936,0.0805873025620661
294,294,294,295,NO APPEND,"Yes, I fancy they are, but I am not quite certain. Upon recollection, however, I have a notion they are both dead; at least the mother is; yes, I am sure Mrs. Tilney is dead, because Mrs. Hughes told me there was a very beautiful set of pearls that Mr. Drummond gave his daughter on her wedding-day and that Miss Tilney has got now, for they were put by for her when her mother died.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,9,Implicit,,0.3037893138104655,0.0803467595058789
295,295,295,296,NO APPEND,"And is Mr. Tilney, my partner, the only son?",Catherine Morland,Eleanor Tilney,NO MONOLOGUE,0,9,Implicit,,0.581420109288983,0.0507745165992285
296,296,296,297,NO APPEND,"I cannot be quite positive about that, my dear; I have some idea he is; but, however, he is a very fine young man, Mrs. Hughes says, and likely to do very well.",Catherine Morland,Eleanor Tilney,NO MONOLOGUE,0,9,Implicit,,0.4831024676570338,0.047261037040812
306,306,306,307," was an artless exclamation of Catherine s towards the close of their conversation, which at once surprised and amused her companion.",How well your brother dances!,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Explicit,was an artless exclamation of Catherine s,0.9924994191675792,0.0811915370034906
307,307,307,308, she replied with a smile. ,"Henry! /newquote Yes, he does dance very well.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Anaphoric,she replied,0.5349281462299272,0.0808285024655361
308,308,308,309," Miss Tilney could only bow.  /newquote  added Catherine after a moment s silence, ","He must have thought it very odd to hear me say I was engaged the other evening, when he saw me sitting down. But I really had been engaged the whole day to Mr. Thorpe. /newquote You cannot think, /newquote how surprised I was to see him again. I felt so sure of his being quite gone away.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Explicit,added Catherine,0.9817258275123248,0.0816778952264568
309,309,309,310,NO APPEND,"When Henry had the pleasure of seeing you before, he was in Bath but for a couple of days. He came only to engage lodgings for us.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4607722814924425,0.0815560574068856
310,310,310,311,NO APPEND,"_That_ never occurred to me; and of course, not seeing him anywhere, I thought he must be gone. Was not the young lady he danced with on Monday a Miss Smith?",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.433365407821715,0.0811309281911088
311,311,311,312,NO APPEND,"Yes, an acquaintance of Mrs. Hughes.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.535564572179877,0.0810703606306375
312,312,312,313,NO APPEND,I dare say she was very glad to dance. Do you think her pretty?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5105662265796507,0.0808889052395188
313,313,313,314,NO APPEND,Not very.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5557796843460727,0.0808285024655361
314,314,314,315,NO APPEND,"He never comes to the pump-room, I suppose?",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5269531908323664,0.0808285024655361
315,315,315,316,NO APPEND,"Yes, sometimes; but he has rid out this morning with my father.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4998961745034961,0.080466949016429
321,321,321,322," whispered Isabella, ","Do not be frightened, my dear Catherine, /newquote but I am really going to dance with your brother again. I declare positively it is quite shocking. I tell him he ought to be ashamed of himself, but you and John must keep us in countenance. Make haste, my dear creature, and come to us. John is just walked off, but he will be back in a moment.",Isabella Thorpe,Catherine Morland,NO MONOLOGUE,0,10,Explicit,whispered Isabella,0.9626103414283806,0.2993706520272349
328,328,328,329,"This was the last sentence by which he could weary Catherine s attention, for he was just then borne off by the resistless pressure of a long string of passing ladies. Her partner now drew near, and said, ","That gentleman would have put me out of patience, had he stayed with you half a minute longer. He has no business to withdraw the attention of my partner from me. We have entered into a contract of mutual agreeableness for the space of an evening, and all our agreeableness belongs solely to each other for that time. Nobody can fasten themselves on the notice of one, without injuring the rights of the other. I consider a country-dance as an emblem of marriage. Fidelity and complaisance are the principal duties of both; and those men who do not choose to dance or marry themselves, have no business with the partners or wives of their neighbours.",Isabella Thorpe,Catherine Morland,NO MONOLOGUE,0,10,Anaphoric,Her partner now drew near and said,0.4152089818778164,0.3941029284587617
329,329,329,330,NO APPEND,But they are such very different things!,Catherine Morland,Isabella Thorpe,NO MONOLOGUE,0,10,Implicit,,0.5215240927110038,0.265548433321565
330,330,330,331,NO APPEND, That you think they cannot be compared together.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5151813542720447,0.0808285024655361
331,331,331,332,NO APPEND,"To be sure not. People that marry can never part, but must go and keep house together. People that dance only stand opposite each other in a long room for half an hour.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4222094700547952,0.1618710949520939
332,332,332,333,NO APPEND,"And such is your definition of matrimony and dancing. Taken in that light certainly, their resemblance is not striking; but I think I could place them in such a view. You will allow, that in both, man has the advantage of choice, woman only the power of refusal; that in both, it is an engagement between man and woman, formed for the advantage of each; and that when once entered into, they belong exclusively to each other till the moment of its dissolution; that it is their duty, each to endeavour to give the other no cause for wishing that he or she had bestowed themselves elsewhere, and their best interest to keep their own imaginations from wandering towards the perfections of their neighbours, or fancying that they should have been better off with anyone else. You will allow all this?",Henry Tilney,Catherine Morland,NO MONOLOGUE,0,10,Implicit,,0.4428291345876603,0.5880932548073623
333,333,333,334,NO APPEND,"Yes, to be sure, as you state it, all this sounds very well; but still they are so very different. I cannot look upon them at all in the same light, nor think the same duties belong to them.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.3988645074774072,0.3021159993835969
334,334,334,335,NO APPEND,"In one respect, there certainly is a difference. In marriage, the man is supposed to provide for the support of the woman, the woman to make the home agreeable to the man; he is to purvey, and she is to smile. But in dancing, their duties are exactly changed; the agreeableness, the compliance are expected from him, while she furnishes the fan and the lavender water. _That_, I suppose, was the difference of duties which struck you, as rendering the conditions incapable of comparison.",Henry Tilney,Catherine Morland,NO MONOLOGUE,0,10,Implicit,,0.3301164834687649,0.5826393946206833
335,335,335,336,NO APPEND,"No, indeed, I never thought of that.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5236016015660118,0.3007469003504722
336,336,336,337,NO APPEND,"Then I am quite at a loss. One thing, however, I must observe. This disposition on your side is rather alarming. You totally disallow any similarity in the obligations; and may I not thence infer that your notions of the duties of the dancing state are not so strict as your partner might wish? Have I not reason to fear that if the gentleman who spoke to you just now were to return, or if any other gentleman were to address you, there would be nothing to restrain you from conversing with him as long as you chose?",Henry Tilney,Catherine Morland,NO MONOLOGUE,0,10,Implicit,,0.3559314472801952,0.5908121819539307
337,337,337,338,NO APPEND,"Mr. Thorpe is such a very particular friend of my brother s, that if he talks to me, I must talk to him again; but there are hardly three young men in the room besides him that I have any acquaintance with.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.3814200500027571,0.1732082328939097
338,338,338,339,NO APPEND,"And is that to be my only security? Alas, alas!",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5789242011165235,0.0865606518072188
339,339,339,340,NO APPEND,"Nay, I am sure you cannot have a better; for if I do not know anybody, it is impossible for me to talk to them; and, besides, I do not _want_ to talk to anybody.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4822495669433634,0.0865606518072188
340,340,340,341,NO APPEND,Now you have given me a security worth having; and I shall proceed with courage. Do you find Bath as agreeable as when I had the honour of making the inquiry before?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4788390477942503,0.0865606518072188
341,341,341,342,NO APPEND,"Yes, quite more so, indeed.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5954814821044465,0.0865606518072188
342,342,342,343,NO APPEND,"More so! Take care, or you will forget to be tired of it at the proper time. You ought to be tired at the end of six weeks.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5146870675683397,0.0865606518072188
343,343,343,344,NO APPEND,"I do not think I should be tired, if I were to stay here six months.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5613465864720079,0.0865606518072188
344,344,344,345,NO APPEND,"Bath, compared with London, has little variety, and so everybody finds out every year.  For six weeks, I allow Bath is pleasant enough; but beyond _that_, it is the most tiresome place in the world.  You would be told so by people of all descriptions, who come regularly every winter, lengthen their six weeks into ten or twelve, and go away at last because they can afford to stay no longer.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.2973269672621029,0.0865606518072188
345,345,345,346,NO APPEND,"Well, other people must judge for themselves, and those who go to London may think nothing of Bath. But I, who live in a small retired village in the country, can never find greater sameness in such a place as this than in my own home; for here are a variety of amusements, a variety of things to be seen and done all day long, which I can know nothing of there.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.3191701398325174,0.0865606518072188
346,346,346,347,NO APPEND,You are not fond of the country.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5913609327114984,0.0865606518072188
347,347,347,348,NO APPEND,"Yes, I am. I have always lived there, and always been very happy. But certainly there is much more sameness in a country life than in a Bath life. One day in the country is exactly like another.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4541913625682178,0.0865606518072188
348,348,348,349,NO APPEND,But then you spend your time so much more rationally in the country.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5613465864720079,0.0865606518072188
349,349,349,350,NO APPEND,Do I?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.6134454312655312,0.0865606518072188
350,350,350,351,NO APPEND,Do you not?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.6085744785667988,0.0865606518072188
351,351,351,352,NO APPEND,I do not believe there is much difference.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5830817436849672,0.0865606518072188
352,352,352,353,NO APPEND,Here you are in pursuit only of amusement all day long.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.5722490242473675,0.0865606518072188
353,353,353,354,NO APPEND,"And so I am at home only I do not find so much of it. I walk about here, and so I do there; but here I see a variety of people in every street, and there I can only go and call on Mrs. Allen.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.4567328085717295,0.0865606518072188
355,355,355,356, he repeated. ,"Only go and call on Mrs. Allen! /newquote What a picture of intellectual poverty! However, when you sink into this abyss again, you will have more to say. You will be able to talk of Bath, and of all that you did here.",Mrs. Allen,Catherine Morland,NO MONOLOGUE,0,10,Anaphoric,he repeated,0.2785701304326434,0.188845096226115
356,356,356,357,NO APPEND,"Oh! Yes. I shall never be in want of something to talk of again to Mrs. Allen, or anybody else. I really believe I shall always be talking of Bath, when I am at home again I _do_ like it so very much. If I could but have Papa and Mamma, and the rest of them here, I suppose I should be too happy! James s coming (my eldest brother) is quite delightful and especially as it turns out that the very family we are just got so intimate with are his intimate friends already. Oh! Who can ever be tired of Bath?",Henry Tilney,Mrs. Allen,NO MONOLOGUE,0,10,Implicit,,0.3580096093277445,0.5567344568064074
357,357,357,358," Here their conversation closed, the demands of the dance becoming now too importunate for a divided attention.","Not those who bring such fresh feelings of every sort to it as you do. But papas and mammas, and brothers, and intimate friends are a good deal gone by, to most of the frequenters of Bath and the honest relish of balls and plays, and everyday sights, is past with them.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Implicit,,0.3917582127637441,0.1620971702869768
358,358,358,359,"Soon after their reaching the bottom of the set, Catherine perceived herself to be earnestly regarded by a gentleman who stood among the lookers-on, immediately behind her partner. He was a very handsome man, of a commanding aspect, past the bloom, but not past the vigour of life; and with his eye still directed towards her, she saw him presently address Mr. Tilney in a familiar whisper. Confused by his notice, and blushing from the fear of its being excited by something wrong in her appearance, she turned away her head. But while she did so, the gentleman retreated, and her partner, coming nearer, said, ","I see that you guess what I have just been asked. That gentleman knows your name, and you have a right to know his. It is General Tilney, my father.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,10,Anaphoric,her partner coming nearer said,0.4652820210579068,0.0360118804769262
361,361,361,362,"The morrow brought a very sober-looking morning, the sun making only a few efforts to appear, and Catherine augured from it everything most favourable to her wishes. A bright morning so early in the year, she allowed, would generally turn to rain, but a cloudy one foretold improvement as the day advanced. She applied to Mr. Allen for confirmation of her hopes, but Mr. Allen, not having his own skies and barometer about him, declined giving any absolute promise of sunshine. She applied to Mrs. Allen, and Mrs. Allen s opinion was more positive. ","She had no doubt in the world of its being a very fine day, if the clouds would only go off, and the sun keep out.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.4737116009443819,0.080466949016429
362,362,362,363,"At about eleven o clock, however, a few specks of small rain upon the windows caught Catherine s watchful eye, and  /newquote  broke from her in a most desponding tone.","Oh! dear, I do believe it will be wet,",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Anaphoric,broke from her,0.5588834215174672,0.080466949016429
363,363,363,364, said Mrs. Allen.,"I thought how it would be,",Mrs. Allen,Catherine Morland,NO MONOLOGUE,0,11,Explicit,said Mrs Allen,0.9969364835628712,0.5680000358535723
364,364,364,365, sighed Catherine; ,"No walk for me today, /newquote but perhaps it may come to nothing, or it may hold up before twelve.",Catherine Morland,Mrs. Allen,NO MONOLOGUE,0,11,Explicit,sighed Catherine,0.9909277488128252,0.1502165389519053
365,365,365,366,NO APPEND,"Perhaps it may, but then, my dear, it will be so dirty.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.5207222144972902,0.081373611173325
366,366,366,367,NO APPEND,Oh! That will not signify; I never mind dirt.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.5265803634703119,0.0811309281911088
367,367,367,368," replied her friend very placidly, ","No, /newquote I know you never mind dirt.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Anaphoric,replied her friend,0.5464571154269032,0.0807681408329017
368,368,368,369,"After a short pause,  /newquote  said Catherine, as she stood watching at a window.",It comes on faster and faster!,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Explicit,said Catherine,0.9924139294323864,0.0813128784724733
369,369,369,370,NO APPEND,"So it does indeed. If it keeps raining, the streets will be very wet.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.5014423801045957,0.0811309281911088
370,370,370,371,NO APPEND,There are four umbrellas up already. How I hate the sight of an umbrella!,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.4953589068791744,0.0865606518072188
371,371,371,372,NO APPEND,They are disagreeable things to carry. I would much rather take a chair at any time.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.4819715466090021,0.0865606518072188
372,372,372,373,NO APPEND,It was such a nice-looking morning! I felt so convinced it would be dry!,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.4922114701451132,0.0865606518072188
373,373,373,374,NO APPEND,"Anybody would have thought so indeed. There will be very few people in the pump-room, if it rains all the morning. I hope Mr. Allen will put on his greatcoat when he goes, but I dare say he will not, for he had rather do anything in the world than walk out in a greatcoat; I wonder he should dislike it, it must be so comfortable.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.2859622090599565,0.0865606518072188
374,374,374,375,"The rain continued fast, though not heavy. Catherine went every five minutes to the clock, threatening on each return that, if it still kept on raining another five minutes, she would give up the matter as hopeless. The clock struck twelve, and it still rained. ","You will not be able to go, my dear.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.526262867895705,0.0865606518072188
375,375,375,376,NO APPEND,"I do not quite despair yet. I shall not give it up till a quarter after twelve. This is just the time of day for it to clear up, and I do think it looks a little lighter. There, it is twenty minutes after twelve, and now I _shall_ give it up entirely. Oh! That we had such weather here as they had at Udolpho, or at least in Tuscany and the south of France! the night that poor St. Aubin died! such beautiful weather!",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.2307220216966079,0.0865606518072188
376,376,376,377,"At half past twelve, when Catherine s anxious attention to the weather was over and she could no longer claim any merit from its amendment, the sky began voluntarily to clear. A gleam of sunshine took her quite by surprise; she looked round; the clouds were parting, and she instantly returned to the window to watch over and encourage the happy appearance. Ten minutes more made it certain that a bright afternoon would succeed, and justified the opinion of Mrs. Allen, who had  /newquote  But whether Catherine might still expect her friends, whether there had not been too much rain for Miss Tilney to venture, must yet be a question.",always thought it would clear up.,Mrs. Allen,Catherine Morland,NO MONOLOGUE,0,11,Explicit,Mrs Allen who had,0.9937973886630096,0.4263316994606103
378,378,378,379," Mrs. Allen agreed to it. John Thorpe was soon with them, and his voice was with them yet sooner, for on the stairs he was calling out to Miss Morland to be quick.  /newquote  as he threw open the door. ","Isabella, my brother, and Mr. Thorpe, I declare! They are coming for me perhaps but I shall not go I cannot go indeed, for you know Miss Tilney may still call. /newquote Make haste! Make haste! /newquote Put on your hat this moment there is no time to be lost we are going to Bristol. How d ye do, Mrs. Allen?",Catherine Morland,Isabella Thorpe,NO MONOLOGUE,0,11,Implicit,,0.3059047799987176,0.2564531498999455
396,396,396,397,NO APPEND,Yes.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.6139346048486014,0.0862920345672783
398,398,398,399,NO APPEND,Did you indeed?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.6043296009879459,0.0862920345672783
411,411,411,412,"They passed briskly down Pulteney Street, and through Laura Place, without the exchange of many words. Thorpe talked to his horse, and she meditated, by turns, on broken promises and broken arches, phaetons and false hangings, Tilneys and trap-doors. As they entered Argyle Buildings, however, she was roused by this address from her companion, ",Who is that girl who looked at you so hard as she went by?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Anaphoric,she was roused by this address from her companion,0.5310238266854348,0.0871422572160851
412,412,412,413,NO APPEND,Who? Where?,Catherine Morland,Mrs. Allen,NO MONOLOGUE,0,11,Implicit,,0.5702295645681397,0.351483283916538
413,413,413,414," Catherine looked round and saw Miss Tilney leaning on her brother s arm, walking slowly down the street. She saw them both looking back at her.  /newquote  she impatiently cried;  /newquote  But to what purpose did she speak? Thorpe only lashed his horse into a brisker trot; the Tilneys, who had soon ceased to look after her, were in a moment out of sight round the corner of Laura Place, and in another moment she was herself whisked into the marketplace. Still, however, and during the length of another street, she entreated him to stop.  /newquote  But Mr. Thorpe only laughed, smacked his whip, encouraged his horse, made odd noises, and drove on; and Catherine, angry and vexed as she was, having no power of getting away, was obliged to give up the point and submit. Her reproaches, however, were not spared.  /newquote  Thorpe defended himself very stoutly, declared he had never seen two men so much alike in his life, and would hardly give up the point of its having been Tilney himself.","On the right-hand pavement she must be almost out of sight now. /newquote Stop, stop, Mr. Thorpe, /newquote it is Miss Tilney; it is indeed. How could you tell me they were gone? Stop, stop, I will get out this moment and go to them. /newquote Pray, pray stop, Mr. Thorpe. I cannot go on. I will not go on. I must go back to Miss Tilney. /newquote How could you deceive me so, Mr. Thorpe? How could you say that you saw them driving up the Lansdown Road? I would not have had it happen so for the world. They must think it so strange, so rude of me! To go by them, too, without saying a word! You do not know how vexed I am; I shall have no pleasure at Clifton, nor in anything else. I had rather, ten thousand times rather, get out now, and walk back to them. How could you say you saw them driving out in a phaeton?",Mrs. Allen,Catherine Morland,NO MONOLOGUE,0,11,Implicit,,0.2791421649445257,0.4441912502145392
416,416,416,417," said he soon afterwards, ","If your brother had not got such a d beast to drive, /newquote we might have done it very well. My horse would have trotted to Clifton within the hour, if left to himself, and I have almost broke my arm with pulling him in to that cursed broken-winded jade s pace. Morland is a fool for not keeping a horse and gig of his own.",Mrs. Allen,John Thorpe,NO MONOLOGUE,0,11,Anaphoric,said he,0.2785179028031824,0.4607400491999085
417,417,417,418," said Catherine warmly, ","No, he is not, /newquote for I am sure he could not afford it.",Catherine Morland,Mrs. Allen,NO MONOLOGUE,0,11,Explicit,said Catherine,0.991819842661316,0.2076298058293173
418,418,418,419,NO APPEND,And why cannot he afford it?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.5496231967736435,0.0882876723467335
419,419,419,420,NO APPEND,Because he has not money enough.,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.5433490899915348,0.0868580110613806
420,420,420,421,NO APPEND,And whose fault is that?,Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.553251949936422,0.0857293997982704
421,421,421,422," Thorpe then said something in the loud, incoherent way to which he had often recourse, about its being a d thing to be miserly; and that if people who rolled in money could not afford things, he did not know who could, which Catherine did not even endeavour to understand. Disappointed of what was to have been the consolation for her first disappointment, she was less and less disposed either to be agreeable herself or to find her companion so; and they returned to Pulteney Street without her speaking twenty words.","Nobody s, that I know of.",Catherine Morland,Henry Tilney,NO MONOLOGUE,0,11,Implicit,,0.5470753132115236,0.0848916800746699
