,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
608,608,608, said Elizabeth angrily; ,"His guilt and his descent appear by your account to be the same, /newquote for I have heard you accuse him of nothing worse than of being the son of Mr. Darcy's steward, and of _that_, I can assure you, he informed me himself.",Elizabeth,Miss Bingley,NO MONOLOGUE,0,18,Explicit,said Elizabeth
609,609,609," replied Miss Bingley, turning away with a sneer. ","I beg your pardon, /newquote Excuse my interference.--It was kindly meant.",Miss Bingley,Elizabeth,NO MONOLOGUE,0,18,Explicit,replied Miss Bingley
610,610,610," said Elizabeth to herself.-- /newquote  She then sought her eldest sister, who had undertaken to make inquiries on the same subject of Bingley. Jane met her with a smile of such sweet complacency, a glow of such happy expression, as sufficiently marked how well she was satisfied with the occurrences of the evening.--Elizabeth instantly read her feelings, and at that moment solicitude for Wickham, resentment against his enemies, and every thing else gave way before the hope of Jane's being in the fairest way for happiness.",Insolent girl! /newquote You are much mistaken if you expect to influence me by such a paltry attack as this. I see nothing in it but your own wilful ignorance and the malice of Mr. Darcy.,Elizabeth,Elizabeth,NO MONOLOGUE,0,18,Explicit,said Elizabeth to herself
611,611,611," said she, with a countenance no less smiling than her sister's, ","I want to know, /newquote what you have learnt about Mr. Wickham. But perhaps you have been too pleasantly engaged to think of any third person; in which case you may be sure of my pardon.",Elizabeth,Jane,NO MONOLOGUE,0,18,Anaphoric,said she
612,612,612," replied Jane, ","No, /newquote I have not forgotten him; but I have nothing satisfactory to tell you. Mr. Bingley does not know the whole of his history, and is quite ignorant of the circumstances which have principally offended Mr. Darcy; but he will vouch for the good conduct, the probity and honour of his friend, and is perfectly convinced that Mr. Wickham has deserved much less attention from Mr. Darcy than he has received; and I am sorry to say that by his account as well as his sister's, Mr. Wickham is by no means a respectable young man. I am afraid he has been very imprudent, and has deserved to lose Mr. Darcy's regard.",Jane,Elizabeth,NO MONOLOGUE,0,18,Explicit,replied Jane
613,613,613,NO APPEND,Mr. Bingley does not know Mr. Wickham himself?,Elizabeth,Jane,NO MONOLOGUE,0,18,Implicit,
614,614,614,NO APPEND,No; he never saw him till the other morning at Meryton.,Jane,Elizabeth,NO MONOLOGUE,0,18,Implicit,
615,615,615,NO APPEND,This account then is what he has received from Mr. Darcy. I am perfectly satisfied. But what does he say of the living?,Elizabeth,Jane,NO MONOLOGUE,0,18,Implicit,
616,616,616,NO APPEND,"He does not exactly recollect the circumstances, though he has heard them from Mr. Darcy more than once, but he believes that it was left to him _conditionally_ only.",Jane,Elizabeth,NO MONOLOGUE,0,18,Implicit,
617,617,617, said Elizabeth warmly; ,"I have not a doubt of Mr. Bingley's sincerity, /newquote but you must excuse my not being convinced by assurances only. Mr. Bingley's defence of his friend was a very able one I dare say, but since he is unacquainted with several parts of the story, and has learnt the rest from that friend himself, I shall venture still to think of both gentlemen as I did before.",Elizabeth,Jane,NO MONOLOGUE,0,18,Explicit,said Elizabeth
624,624,624," said he, ","I have no reason, I assure you, /newquote to be dissatisfied with my reception. Mr. Darcy seemed much pleased with the attention. He answered me with the utmost civility, and even paid me the compliment of saying, that he was so well convinced of Lady Catherine's discernment as to be certain she could never bestow a favour unworthily. It was really a very handsome thought. Upon the whole, I am much pleased with him.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,18,Anaphoric,said he
647,647,647,NO APPEND,"Believe me, my dear Miss Elizabeth, that your modesty, so far from doing you any disservice, rather adds to your other perfections. You would have been less amiable in my eyes had there _not_ been this little unwillingness; but allow me to assure you that I have your respected mother's permission for this address. You can hardly doubt the purport of my discourse, however your natural delicacy may lead you to dissemble; my attentions have been too marked to be mistaken. Almost as soon as I entered the house I singled you out as the companion of my future life. But before I am run away with by my feelings on this subject, perhaps it will be advisable for me to state my reasons for marrying--and moreover for coming into Hertfordshire with the design of selecting a wife, as I certainly did.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Explicit,Mr Collins began
649,649,649,NO APPEND,"My reasons for marrying are, first, that I think it a right thing for every clergyman in easy circumstances (like myself) to set the example of matrimony in his parish. Secondly, that I am convinced it will add very greatly to my happiness; and thirdly--which perhaps I ought to have mentioned earlier, that it is the particular advice and recommendation of the very noble lady whom I have the honour of calling patroness. Twice has she condescended to give me her opinion (unasked too!) on this subject; and it was but the very Saturday night before I left Hunsford--between our pools at quadrille, while Mrs. Jenkinson was arranging Miss de Bourgh's foot-stool, that she said, 'Mr. Collins, you must marry. A clergyman like you must marry.--Chuse properly, chuse a gentlewoman for _my_ sake; and for your _own_, let her be an active, useful sort of person, not brought up high, but able to make a small income go a good way. This is my advice. Find such a woman as soon as you can, bring her to Hunsford, and I will visit her.' Allow me, by the way, to observe, my fair cousin, that I do not reckon the notice and kindness of Lady Catherine de Bourgh as among the least of the advantages in my power to offer. You will find her manners beyond any thing I can describe; and your wit and vivacity I think must be acceptable to her, especially when tempered with the silence and respect which her rank will inevitably excite. Thus much for my general intention in favour of matrimony; it remains to be told why my views were directed to Longbourn instead of my own neighbourhood, where I assure you there are many amiable young women. But the fact is, that being, as I am, to inherit this estate after the death of your honoured father, (who, however, may live many years longer,) I could not satisfy myself without resolving to chuse a wife from among his daughters, that the loss to them might be as little as possible, when the melancholy event takes place--which, however, as I have already said, may not be for several years. This has been my motive, my fair cousin, and I flatter myself it will not sink me in your esteem. And now nothing remains for me but to assure you in the most animated language of the violence of my affection. To fortune I am perfectly indifferent, and shall make no demand of that nature on your father, since I am well aware that it could not be complied with; and that one thousand pounds in the 4 per cents. which will not be yours till after your mother's decease, is all that you may ever be entitled to. On that head, therefore, I shall be uniformly silent; and you may assure yourself that no ungenerous reproach shall ever pass my lips when we are married.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Anaphoric,he continued
651,651,651, she cried. ,"You are too hasty, Sir, /newquote You forget that I have made no answer. Let me do it without farther loss of time. Accept my thanks for the compliment you are paying me. I am very sensible of the honour of your proposals, but it is impossible for me to do otherwise than decline them.",Elizabeth,Mr. Collins,NO MONOLOGUE,0,19,Anaphoric,she cried
652,652,652," replied Mr. Collins, with a formal wave of the hand, ","I am not now to learn, /newquote that it is usual with young ladies to reject the addresses of the man whom they secretly mean to accept, when he first applies for their favour; and that sometimes the refusal is repeated a second or even a third time. I am therefore by no means discouraged by what you have just said, and shall hope to lead you to the altar ere long.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Explicit,replied Mr Collins
653,653,653," cried Elizabeth, ","Upon my word, Sir, /newquote your hope is rather an extraordinary one after my declaration. I do assure you that I am not one of those young ladies (if such young ladies there are) who are so daring as to risk their happiness on the chance of being asked a second time. I am perfectly serious in my refusal.--You could not make _me_ happy, and I am convinced that I am the last woman in the world who would make _you_ so.--Nay, were your friend Lady Catherine to know me, I am persuaded she would find me in every respect ill qualified for the situation.",Elizabeth,Mr. Collins,NO MONOLOGUE,0,19,Explicit,cried Elizabeth
654,654,654, said Mr. Collins very gravely--,"Were it certain that Lady Catherine would think so, /newquote but I cannot imagine that her ladyship would at all disapprove of you. And you may be certain that when I have the honour of seeing her again I shall speak in the highest terms of your modesty, economy, and other amiable qualifications.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Explicit,said Mr Collins
655,655,655," And rising as she thus spoke, she would have quitted the room, had not Mr. Collins thus addressed her,","Indeed, Mr. Collins, all praise of me will be unnecessary. You must give me leave to judge for myself, and pay me the compliment of believing what I say. I wish you very happy and very rich, and by refusing your hand, do all in my power to prevent your being otherwise. In making me the offer, you must have satisfied the delicacy of your feelings with regard to my family, and may take possession of Longbourn estate whenever it falls, without any self-reproach. This matter may be considered, therefore, as finally settled.",Elizabeth,Mr. Collins,NO MONOLOGUE,0,19,Implicit,
656,656,656,NO APPEND,"When I do myself the honour of speaking to you next on this subject I shall hope to receive a more favourable answer than you have now given me; though I am far from accusing you of cruelty at present, because I know it to be the established custom of your sex to reject a man on the first application, and perhaps you have even now said as much to encourage my suit as would be consistent with the true delicacy of the female character.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Explicit,Mr Collins thus addressed her
657,657,657," cried Elizabeth with some warmth, ","Really, Mr. Collins, /newquote you puzzle me exceedingly. If what I have hitherto said can appear to you in the form of encouragement, I know not how to express my refusal in such a way as may convince you of its being one.",Elizabeth,Mr. Collins,NO MONOLOGUE,0,19,Explicit,cried Elizabeth
658,658,658,NO APPEND,"You must give me leave to flatter myself, my dear cousin, that your refusal of my addresses is merely words of course. My reasons for believing it are briefly these:--It does not appear to me that my hand is unworthy your acceptance, or that the establishment I can offer would be any other than highly desirable. My situation in life, my connections with the family of De Bourgh, and my relationship to your own, are circumstances highly in my favour; and you should take it into farther consideration that in spite of your manifold attractions, it is by no means certain that another offer of marriage may ever be made you. Your portion is unhappily so small that it will in all likelihood undo the effects of your loveliness and amiable qualifications. As I must therefore conclude that you are not serious in your rejection of me, I shall chuse to attribute it to your wish of increasing my love by suspense, according to the usual practice of elegant females.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Implicit,
659,659,659,NO APPEND,"I do assure you, Sir, that I have no pretension whatever to that kind of elegance which consists in tormenting a respectable man. I would rather be paid the compliment of being believed sincere. I thank you again and again for the honour you have done me in your proposals, but to accept them is absolutely impossible. My feelings in every respect forbid it. Can I speak plainer? Do not consider me now as an elegant female intending to plague you, but as a rational creature speaking the truth from her heart.",Elizabeth,Mr. Collins,NO MONOLOGUE,0,19,Implicit,
660,660,660," cried he, with an air of awkward gallantry; ","You are uniformly charming! /newquote and I am persuaded that when sanctioned by the express authority of both your excellent parents, my proposals will not fail of being acceptable.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,19,Anaphoric,cried he
664,664,664," she added, ","But depend upon it, Mr. Collins, /newquote that Lizzy shall be brought to reason. I will speak to her about it myself directly. She is a very headstrong foolish girl, and does not know her own interest; but I will _make_ her know it.",Mrs. Bennet,Mr. Collins,NO MONOLOGUE,0,20,Anaphoric,she added
665,665,665, cried Mr. Collins; ,"Pardon me for interrupting you, Madam, /newquote but if she is really headstrong and foolish, I know not whether she would altogether be a very desirable wife to a man in my situation, who naturally looks for happiness in the marriage state. If therefore she actually persists in rejecting my suit, perhaps it were better not to force her into accepting me, because if liable to such defects of temper, she could not contribute much to my felicity.",Mr. Collins,Mrs. Bennet,NO MONOLOGUE,0,20,Explicit,cried Mr Collins
666,666,666," said Mrs. Bennet, alarmed. ","Sir, you quite misunderstand me, /newquote Lizzy is only headstrong in such matters as these. In every thing else she is as good natured a girl as ever lived. I will go directly to Mr. Bennet, and we shall very soon settle it with her, I am sure.",Mrs. Bennet,Mr. Collins,NO MONOLOGUE,0,20,Explicit,said Mrs Bennet
668,668,668,NO APPEND,"Oh! Mr. Bennet, you are wanted immediately; we are all in an uproar. You must come and make Lizzy marry Mr. Collins, for she vows she will not have him, and if you do not make haste he will change his mind and not have _her_.",Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,20,Anaphoric,She would not give him time to reply but hurrying instantly to her husband called out as she entered the library
670,670,670," said he, when she had finished her speech. ","I have not the pleasure of understanding you, /newquote Of what are you talking?",Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,20,Anaphoric,said he
671,671,671,NO APPEND,"Of Mr. Collins and Lizzy. Lizzy declares she will not have Mr. Collins, and Mr. Collins begins to say that he will not have Lizzy.",Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,20,Implicit,
672,672,672,NO APPEND,And what am I to do on the occasion?--It seems an hopeless business.,Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,20,Implicit,
673,673,673,NO APPEND,Speak to Lizzy about it yourself. Tell her that you insist upon her marrying him.,Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,20,Implicit,
674,674,674,NO APPEND,Let her be called down. She shall hear my opinion.,Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,20,Implicit,
686,686,686,"While the family were in this confusion, Charlotte Lucas came to spend the day with them. She was met in the vestibule by Lydia, who, flying to her, cried in a half whisper, ","I am glad you are come, for there is such fun here!--What do you think has happened this morning?--Mr. Collins has made an offer to Lizzy, and she will not have him.",Lydia,Charlotte Lucas,NO MONOLOGUE,0,20,Explicit,Lydia who flying to her cried
697,697,697," said he, ","I found, /newquote as the time drew near, that I had better not meet Mr. Darcy;--that to be in the same room, the same party with him for so many hours together, might be more than I could bear, and that scenes might arise unpleasant to more than myself.",George Wickham,Elizabeth,NO MONOLOGUE,0,21,Anaphoric,said he
700,700,700,NO APPEND,"This is from Caroline Bingley; what it contains, has surprised me a good deal. The whole party have left Netherfield by this time, and are on their way to town; and without any intention of coming back again. You shall hear what she says.",Jane,Elizabeth,NO MONOLOGUE,0,21,Explicit,Jane taking out the letter said
701,701,701,"She then read the first sentence aloud, which comprised the information of their having just resolved to follow their brother to town directly, and of their meaning to dine that day in Grosvenor street, where Mr. Hurst had a house. The next was in these words.  /newquote  To these high flown expressions, Elizabeth listened with all the insensibility of distrust; and though the suddenness of their removal surprised her, she saw nothing in it really to lament; it was not to be supposed that their absence from Netherfield would prevent Mr. Bingley's being there; and as to the loss of their society, she was persuaded that Jane must soon cease to regard it, in the enjoyment of his.","I do not pretend to regret any thing I shall leave in Hertfordshire, except your society, my dearest friend; but we will hope at some future period, to enjoy many returns of the delightful intercourse we have known, and in the mean while may lessen the pain of separation by a very frequent and most unreserved correspondence. I depend on you for that.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,21,Anaphoric,he continued
702,702,702," said she, after a short pause, ","It is unlucky, /newquote that you should not be able to see your friends before they leave the country. But may we not hope that the period of future happiness to which Miss Bingley looks forward, may arrive earlier than she is aware, and that the delightful intercourse you have known as friends, will be renewed with yet greater satisfaction as sisters?--Mr. Bingley will not be detained in London by them.",Elizabeth,Jane,NO MONOLOGUE,0,21,Anaphoric,said she
703,703,703,NO APPEND,Caroline decidedly says that none of the party will return into Hertfordshire this winter. I will read it to you--,Jane,Elizabeth,NO MONOLOGUE,0,21,Implicit,
704,704,704,NO APPEND,"When my brother left us yesterday, he imagined that the business which took him to London, might be concluded in three or four days, but as we are certain it cannot be so, and at the same time convinced that when Charles gets to town, he will be in no hurry to leave it again, we have determined on following him thither, that he may not be obliged to spend his vacant hours in a comfortless hotel. Many of my acquaintance are already there for the winter; I wish I could hear that you, my dearest friend, had any intention of making one in the croud, but of that I despair. I sincerely hope your Christmas in Hertfordshire may abound in the gaieties which that season generally brings, and that your beaux will be so numerous as to prevent your feeling the loss of the three, of whom we shall deprive you.",Mr. Collins,Elizabeth,NO MONOLOGUE,0,21,Anaphoric,he continued
705,705,705," added Jane, ","It is evident by this, /newquote that he comes back no more this winter.",Jane,Elizabeth,NO MONOLOGUE,0,21,Explicit,added Jane
706,706,706,NO APPEND,It is only evident that Miss Bingley does not mean he _should_.,Elizabeth,Jane,NO MONOLOGUE,0,21,Implicit,
707,707,707, ,"Why will you think so? It must be his own doing.--He is his own master. But you do not know _all_. I _will_ read you the passage which particularly hurts me. I will have no reserves from _you_. /newquote Mr. Darcy is impatient to see his sister, and to confess the truth, _we_ are scarcely less eager to meet her again. I really do not think Georgiana Darcy has her equal for beauty, elegance, and accomplishments; and the affection she inspires in Louisa and myself, is heightened into something still more interesting, from the hope we dare to entertain of her being hereafter our sister. I do not know whether I ever before mentioned to you my feelings on this subject, but I will not leave the country without confiding them, and I trust you will not esteem them unreasonable. My brother admires her greatly already, he will have frequent opportunity now of seeing her on the most intimate footing, her relations all wish the connection as much as his own, and a sister's partiality is not misleading me, I think, when I call Charles most capable of engaging any woman's heart. With all these circumstances to favour an attachment and nothing to prevent it, am I wrong, my dearest Jane, in indulging the hope of an event which will secure the happiness of so many?",Mr. Collins,Elizabeth,NO MONOLOGUE,0,21,Anaphoric,he continued
708,708,708,--said Jane as she finished it. ,"What think you of _this_ sentence, my dear Lizzy? /newquote Is it not clear enough?--Does it not expressly declare that Caroline neither expects nor wishes me to be her sister; that she is perfectly convinced of her brother's indifference, and that if she suspects the nature of my feelings for him, she means (most kindly!) to put me on my guard? Can there be any other opinion on the subject?",Jane,Elizabeth,NO MONOLOGUE,0,21,Explicit,said Jane
709,709,709,NO APPEND,"Yes, there can; for mine is totally different.--Will you hear it?",Elizabeth,Jane,NO MONOLOGUE,0,21,Implicit,
710,710,710,NO APPEND,Most willingly.,Jane,Elizabeth,NO MONOLOGUE,0,21,Implicit,
711,711,711,NO APPEND,"You shall have it in few words. Miss Bingley sees that her brother is in love with you, and wants him to marry Miss Darcy. She follows him to town in the hope of keeping him there, and tries to persuade you that he does not care about you.",Elizabeth,Jane,NO MONOLOGUE,0,21,Implicit,
713,713,713,NO APPEND,"Indeed, Jane, you ought to believe me.--No one who has ever seen you together, can doubt his affection. Miss Bingley I am sure cannot. She is not such a simpleton. Could she have seen half as much love in Mr. Darcy for herself, she would have ordered her wedding clothes. But the case is this. We are not rich enough, or grand enough for them; and she is the more anxious to get Miss Darcy for her brother, from the notion that when there has been _one_ intermarriage, she may have less trouble in achieving a second; in which there is certainly some ingenuity, and I dare say it would succeed, if Miss de Bourgh were out of the way. But, my dearest Jane, you cannot seriously imagine that because Miss Bingley tells you her brother greatly admires Miss Darcy, he is in the smallest degree less sensible of _your_ merit than when he took leave of you on Tuesday, or that it will be in her power to persuade him that instead of being in love with you, he is very much in love with her friend.",Elizabeth,Jane,NO MONOLOGUE,0,21,Implicit,
714,714,714," replied Jane, ","If we thought alike of Miss Bingley, /newquote your representation of all this, might make me quite easy. But I know the foundation is unjust. Caroline is incapable of wilfully deceiving any one; and all that I can hope in this case is, that she is deceived herself.",Jane,Elizabeth,NO MONOLOGUE,0,21,Explicit,replied Jane
715,715,715,NO APPEND,"That is right.--You could not have started a more happy idea, since you will not take comfort in mine. Believe her to be deceived by all means. You have now done your duty by her, and must fret no longer.",Elizabeth,Jane,NO MONOLOGUE,0,21,Implicit,
716,716,716,NO APPEND,"But, my dear sister, can I be happy, even supposing the best, in accepting a man whose sisters and friends are all wishing him to marry elsewhere?",Jane,Elizabeth,NO MONOLOGUE,0,21,Implicit,
717,717,717," said Elizabeth, ","You must decide for yourself, /newquote and if upon mature deliberation, you find that the misery of disobliging his two sisters is more than equivalent to the happiness of being his wife, I advise you by all means to refuse him.",Elizabeth,Jane,NO MONOLOGUE,0,21,Explicit,said Elizabeth
718,718,718,"--said Jane faintly smiling,--","How can you talk so? /newquote You must know that though I should be exceedingly grieved at their disapprobation, I could not hesitate.",Jane,Elizabeth,NO MONOLOGUE,0,21,Explicit,said Jane
719,719,719,NO APPEND,"I did not think you would;--and that being the case, I cannot consider your situation with much compassion.",Elizabeth,Jane,NO MONOLOGUE,0,21,Implicit,
720,720,720,NO APPEND,"But if he returns no more this winter, my choice will never be required. A thousand things may arise in six months!",Jane,Elizabeth,NO MONOLOGUE,0,21,Implicit,
724,724,724,"The Bennets were engaged to dine with the Lucases, and again during the chief of the day, was Miss Lucas so kind as to listen to Mr. Collins. Elizabeth took an opportunity of thanking her.  /newquote  said she,  /newquote  Charlotte assured her friend of her satisfaction in being useful, and that it amply repaid her for the little sacrifice of her time. This was very amiable, but Charlotte's kindness extended farther than Elizabeth had any conception of;--its object was nothing less, than to secure her from any return of Mr. Collins's addresses, by engaging them towards herself. Such was Miss Lucas's scheme; and appearances were so favourable that when they parted at night, she would have felt almost sure of success if he had not been to leave Hertfordshire so very soon. But here, she did injustice to the fire and independence of his character, for it led him to escape out of Longbourn House the next morning with admirable slyness, and hasten to Lucas Lodge to throw himself at her feet. He was anxious to avoid the notice of his cousins, from a conviction that if they saw him depart, they could not fail to conjecture his design, and he was not willing to have the attempt known till its success could be known likewise; for though feeling almost secure, and with reason, for Charlotte had been tolerably encouraging, he was comparatively diffident since the adventure of Wednesday. His reception however was of the most flattering kind. Miss Lucas perceived him from an upper window as he walked towards the house, and instantly set out to meet him accidentally in the lane. But little had she dared to hope that so much love and eloquence awaited her there.","It keeps him in good humour, /newquote and I am more obliged to you than I can express.",Elizabeth,Charlotte Lucas,NO MONOLOGUE,0,22,Anaphoric,said she
736,736,736,NO APPEND,"Engaged to Mr. Collins! my dear Charlotte,--impossible!",Elizabeth,Charlotte Lucas,NO MONOLOGUE,0,22,Anaphoric,she could not help crying out
738,738,738,NO APPEND,"Why should you be surprised, my dear Eliza?--Do you think it incredible that Mr. Collins should be able to procure any woman's good opinion, because he was not so happy as to succeed with you?",Charlotte Lucas,Elizabeth,NO MONOLOGUE,0,22,Anaphoric,she soon regained her composure and calmly replied
740,740,740," replied Charlotte,--","I see what you are feeling, /newquote you must be surprised, very much surprised,--so lately as Mr. Collins was wishing to marry you. But when you have had time to think it all over, I hope you will be satisfied with what I have done. I am not romantic you know. I never was. I ask only a comfortable home; and considering Mr. Collins's character, connections, and situation in life, I am convinced that my chance of happiness with him is as fair, as most people can boast on entering the marriage state.",Charlotte Lucas,Elizabeth,NO MONOLOGUE,0,22,Explicit,replied Charlotte
741,741,741,"Elizabeth quietly answered  /newquote --and after an awkward pause, they returned to the rest of the family. Charlotte did not stay much longer, and Elizabeth was then left to reflect on what she had heard. It was a long time before she became at all reconciled to the idea of so unsuitable a match. The strangeness of Mr. Collins's making two offers of marriage within three days, was nothing in comparison of his being now accepted. She had always felt that Charlotte's opinion of matrimony was not exactly like her own, but she could not have supposed it possible that when called into action, she would have sacrificed every better feeling to worldly advantage. Charlotte the wife of Mr. Collins, was a most humiliating picture!--And to the pang of a friend disgracing herself and sunk in her esteem, was added the distressing conviction that it was impossible for that friend to be tolerably happy in the lot she had chosen.",Undoubtedly;,Elizabeth,Charlotte Lucas,NO MONOLOGUE,0,22,Explicit,Elizabeth quietly answered
758,758,758," said she, ","Indeed, Mr. Bennet, /newquote it is very hard to think that Charlotte Lucas should ever be mistress of this house, that I should be forced to make way for _her_, and live to see her take my place in it!",Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,23,Anaphoric,said she
759,759,759,NO APPEND,"My dear, do not give way to such gloomy thoughts. Let us hope for better things. Let us flatter ourselves that _I_ may be the survivor.",Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,23,Implicit,
761,761,761,NO APPEND,I cannot bear to think that they should have all this estate. If it was not for the entail I should not mind it.,Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,23,Anaphoric,she went on as before
762,762,762,NO APPEND,What should not you mind?,Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,23,Implicit,
763,763,763,NO APPEND,I should not mind any thing at all.,Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,23,Implicit,
764,764,764,NO APPEND,Let us be thankful that you are preserved from a state of such insensibility.,Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,23,Implicit,
765,765,765,NO APPEND,"I never can be thankful, Mr. Bennet, for any thing about the entail. How any one could have the conscience to entail away an estate from one's own daughters I cannot understand; and all for the sake of Mr. Collins too!--Why should _he_ have it more than anybody else?",Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,23,Implicit,
766,766,766, said Mr. Bennet.,"I leave it to yourself to determine,",Mr. Bennet,Mrs. Bennet,NO MONOLOGUE,0,23,Explicit,said Mr Bennet
772,772,772,By the Author of ,Sense and Sensibility.,Mrs. Bennet,Mr. Bennet,NO MONOLOGUE,0,23,Anaphoric,returned she
780,780,780,NO APPEND,"Oh! that my dear mother had more command over herself; she can have no idea of the pain she gives me by her continual reflections on him. But I will not repine. It cannot last long. He will be forgot, and we shall all be as we were before.",Jane,Elizabeth,NO MONOLOGUE,0,24,Anaphoric,she could not help saying
782,782,782," cried Jane, slightly colouring; ","You doubt me, /newquote indeed you have no reason. He may live in my memory as the most amiable man of my acquaintance, but that is all. I have nothing either to hope or fear, and nothing to reproach him with. Thank God! I have not _that_ pain. A little time therefore.--I shall certainly try to get the better.",Jane,Elizabeth,NO MONOLOGUE,0,24,Explicit,cried Jane
783,783,783,"With a stronger voice she soon added, ","I have this comfort immediately, that it has not been more than an error of fancy on my side, and that it has done no harm to any one but myself.",Jane,Elizabeth,NO MONOLOGUE,0,24,Anaphoric,she soon added
784,784,784," exclaimed Elizabeth, ","My dear Jane! /newquote you are too good. Your sweetness and disinterestedness are really angelic; I do not know what to say to you. I feel as if I had never done you justice, or loved you as you deserve.",Elizabeth,Jane,NO MONOLOGUE,0,24,Explicit,exclaimed Elizabeth
786,786,786," said Elizabeth, ","Nay, /newquote this is not fair. _You_ wish to think all the world respectable, and are hurt if I speak ill of any body. _I_ only want to think _you_ perfect, and you set yourself against it. Do not be afraid of my running into any excess, of my encroaching on your privilege of universal good will. You need not. There are few people whom I really love, and still fewer of whom I think well. The more I see of the world, the more am I dissatisfied with it; and every day confirms my belief of the inconsistency of all human characters, and of the little dependence that can be placed on the appearance of either merit or sense. I have met with two instances lately; one I will not mention; the other is Charlotte's marriage. It is unaccountable! in every view it is unaccountable!",Elizabeth,Jane,NO MONOLOGUE,0,24,Explicit,said Elizabeth
787,787,787,NO APPEND,"My dear Lizzy, do not give way to such feelings as these. They will ruin your happiness. You do not make allowance enough for difference of situation and temper. Consider Mr. Collins's respectability, and Charlotte's prudent, steady character. Remember that she is one of a large family; that as to fortune, it is a most eligible match; and be ready to believe, for every body's sake, that she may feel something like regard and esteem for our cousin.",Jane,Elizabeth,NO MONOLOGUE,0,24,Implicit,
788,788,788,NO APPEND,"To oblige you, I would try to believe almost any thing, but no one else could be benefited by such a belief as this; for were I persuaded that Charlotte had any regard for him, I should only think worse of her understanding, than I now do of her heart. My dear Jane, Mr. Collins is a conceited, pompous, narrow-minded, silly man; you know he is, as well as I do; and you must feel, as well as I do, that the woman who marries him, cannot have a proper way of thinking. You shall not defend her, though it is Charlotte Lucas. You shall not, for the sake of one individual, change the meaning of principle and integrity, nor endeavour to persuade yourself or me, that selfishness is prudence, and insensibility of danger, security for happiness.",Elizabeth,Jane,NO MONOLOGUE,0,24,Implicit,
789,789,789," replied Jane, ","I must think your language too strong in speaking of both, /newquote and I hope you will be convinced of it, by seeing them happy together. But enough of this. You alluded to something else. You mentioned _two_ instances. I cannot misunderstand you, but I intreat you, dear Lizzy, not to pain me by thinking _that person_ to blame, and saying your opinion of him is sunk. We must not be so ready to fancy ourselves intentionally injured. We must not expect a lively young man to be always so guarded and circumspect. It is very often nothing but our own vanity that deceives us. Women fancy admiration means more than it does.",Jane,Elizabeth,NO MONOLOGUE,0,24,Explicit,replied Jane
790,790,790,NO APPEND,And men take care that they should.,Elizabeth,Jane,NO MONOLOGUE,0,24,Implicit,
791,791,791,NO APPEND,"If it is designedly done, they cannot be justified; but I have no idea of there being so much design in the world as some persons imagine.",Jane,Elizabeth,NO MONOLOGUE,0,24,Implicit,
792,792,792, said Elizabeth; ,"I am far from attributing any part of Mr. Bingley's conduct to design, /newquote but without scheming to do wrong, or to make others unhappy, there may be error, and there may be misery. Thoughtlessness, want of attention to other people's feelings, and want of resolution, will do the business.",Elizabeth,Jane,NO MONOLOGUE,0,24,Explicit,said Elizabeth
793,793,793,NO APPEND,And do you impute it to either of those?,Jane,Elizabeth,NO MONOLOGUE,0,24,Implicit,
794,794,794,NO APPEND,"Yes; to the last. But if I go on, I shall displease you by saying what I think of persons you esteem. Stop me whilst you can.",Elizabeth,Jane,NO MONOLOGUE,0,24,Implicit,
795,795,795,NO APPEND,"You persist, then, in supposing his sisters influence him.",Jane,Elizabeth,NO MONOLOGUE,0,24,Implicit,
796,796,796,NO APPEND,"Yes, in conjunction with his friend.",Elizabeth,Jane,NO MONOLOGUE,0,24,Implicit,
797,797,797,NO APPEND,"I cannot believe it. Why should they try to influence him? They can only wish his happiness, and if he is attached to me, no other woman can secure it.",Jane,Elizabeth,NO MONOLOGUE,0,24,Implicit,
